11,13,18,12,20,18,21,14,0,18,10,86,18,16,19,20
11,14,17,15,17,23,17,12,0,22,55,10,16,25,18,14
11,13,18,15,20,27,18,16,0,22,54,84,23,28,22,21
12,20,21,16,22,21,18,15,0,23,64,88,19,34,20,17
14,21,25,18,26,27,24,17,0,30,70,93,20,39,30,24
15,16,24,17,24,23,30,20,0,31,71,96,19,35,24,24
11,16,17,17,19,21,37,20,0,27,65,93,25,31,32,23
11,13,16,18,24,20,29,16,0,23,56,100,29,33,35,28
11,14,17,14,15,21,25,14,0,27,57,90,27,31,19,24
12,10,18,15,17,19,23,16,0,17,56,86,26,28,29,26
9,10,13,13,17,15,19,15,0,16,14,80,16,17,18,23
8,9,15,14,14,19,21,12,0,18,15,14,22,16,23,23
11,12,15,14,16,14,19,14,0,20,15,14,16,23,19,20
11,10,18,10,15,11,21,13,0,19,14,13,16,20,18,23
11,12,19,13,19,11,21,12,0,20,54,15,20,21,25,24
10,9,13,12,13,13,18,16,0,18,52,87,23,33,25,26
8,11,12,13,13,16,23,16,0,18,53,81,16,30,20,24
11,10,13,13,15,12,17,12,0,17,55,82,20,28,22,28
11,12,12,12,16,20,19,13,0,17,55,87,18,31,29,32
8,13,15,13,16,16,23,18,0,19,53,85,22,30,22,23
6,8,14,9,15,13,19,15,0,18,54,11,18,31,17,25
7,10,16,14,14,13,18,13,0,21,15,15,17,24,26,22
4,9,21,13,17,16,22,12,0,19,46,12,17,23,22,19
7,9,13,10,14,14,20,14,0,17,15,15,17,21,21,29
10,10,12,12,13,14,19,13,0,17,55,12,20,16,22,18
10,10,15,12,14,15,19,13,0,21,13,85,20,26,18,24
12,10,15,11,17,14,19,12,0,19,17,23,18,25,21,27
5,12,18,13,19,16,19,14,0,21,57,80,22,32,27,20
12,12,14,10,14,14,25,12,0,17,54,84,23,24,24,21
10,10,13,14,16,10,21,12,0,18,25,35,20,22,19,26
10,9,14,11,15,17,21,14,0,21,11,83,20,21,26,22
10,11,13,12,17,15,22,14,0,21,53,16,20,27,28,24
9,8,14,11,17,15,19,15,0,19,52,83,21,29,24,27
10,7,11,12,13,13,20,14,0,15,14,15,16,19,20,23
6,10,14,12,17,13,20,10,0,13,14,13,16,17,25,24
11,10,13,13,14,16,19,15,0,20,15,17,16,21,21,28
9,8,14,11,15,17,17,16,0,19,15,13,19,19,20,22
10,12,16,13,18,17,19,11,0,16,53,13,20,29,23,25
8,9,13,16,14,16,21,17,0,18,51,90,22,29,24,24
8,9,16,10,13,15,17,12,0,17,14,11,16,21,18,20
9,10,13,14,18,14,17,12,0,18,14,12,17,22,24,31
7,10,14,14,13,15,20,13,0,14,13,18,20,19,20,25
5,8,15,14,15,16,16,13,0,15,13,11,18,15,20,19
9,7,17,9,11,17,17,15,0,17,12,14,22,24,25,30
11,11,15,10,13,17,17,12,0,16,15,13,12,18,27,19
9,10,14,12,16,17,16,13,0,20,49,17,17,28,21,21
6,8,13,12,15,15,20,11,0,20,15,46,19,22,23,28
