4,4,6,4,3,2,5,4,0,7,49,83,6,12,6,4
5,3,4,4,5,2,5,8,0,8,47,79,8,11,2,5
4,5,7,6,5,3,5,5,0,2,56,84,2,11,5,4
7,6,7,3,4,4,5,4,0,7,48,82,10,13,2,4
4,6,5,4,5,3,4,4,0,7,50,87,8,15,4,3
4,4,4,2,7,3,4,5,0,8,48,85,7,15,7,5
1,3,9,5,5,4,8,5,0,4,50,83,4,15,4,4
5,4,5,3,3,4,6,3,0,10,50,82,-4,12,5,1
2,3,4,4,4,3,6,4,0,11,46,86,9,14,-4,6
2,6,5,3,4,4,5,6,0,8,51,85,7,13,6,3
2,3,3,5,5,5,4,4,0,8,50,80,8,14,6,4
1,5,2,1,6,5,6,4,0,10,40,81,7,10,0,6
2,5,6,3,6,5,6,5,0,6,46,67,5,11,6,5
3,5,1,5,5,3,6,6,0,8,33,71,9,10,3,6
2,6,6,6,6,2,4,5,0,5,31,63,7,8,2,3
2,3,6,7,3,2,5,4,0,7,23,54,6,11,7,1
1,3,6,3,4,3,5,2,0,6,36,36,8,13,6,3
2,7,5,4,5,4,4,6,0,11,30,63,7,11,4,2
1,5,4,5,4,6,4,5,0,4,34,57,7,5,4,6
6,4,6,6,4,6,6,5,0,10,21,44,4,9,-3,3
4,5,6,5,3,4,4,4,0,1,41,38,6,8,0,6
5,4,7,4,4,4,2,2,0,5,51,81,4,15,2,5
2,6,5,5,2,6,4,4,0,9,52,85,9,13,4,4
6,4,4,5,4,5,4,5,0,5,51,83,6,12,2,5
1,3,6,4,5,3,5,7,0,7,51,86,5,13,6,4
3,5,8,5,5,3,3,6,0,7,52,85,7,14,1,6
3,7,8,5,6,6,4,4,0,4,53,85,7,13,1,4
1,4,4,6,4,4,3,3,0,3,49,86,7,13,6,8
5,4,8,4,4,2,2,6,0,7,54,85,6,13,3,4
5,6,7,4,4,5,2,5,0,7,48,87,9,14,6,5
1,7,7,3,4,5,4,6,0,6,49,87,7,12,5,5
2,4,5,3,5,6,3,3,0,6,53,86,7,12,3,8
6,5,3,4,3,4,3,4,0,6,49,85,4,14,8,2
8,6,6,5,5,4,3,4,0,3,52,85,11,10,5,6
11,6,10,6,5,3,1,4,0,10,52,87,10,15,6,5
15,4,6,6,3,4,6,4,0,9,54,85,11,8,4,4
18,3,7,4,6,8,3,3,0,8,52,88,9,14,3,3
23,7,5,4,3,6,2,5,0,8,54,84,5,11,7,5
31,4,4,6,2,3,4,3,0,10,53,86,7,13,6,6
34,7,6,5,5,2,3,3,0,5,53,88,9,13,6,5
44,5,5,4,4,4,3,2,0,8,51,86,7,13,2,5
46,5,4,3,0,7,3,1,0,9,54,86,7,11,6,7
56,5,7,3,4,1,4,1,0,10,57,86,7,16,4,3
60,6,5,3,1,0,4,6,0,9,54,87,11,8,6,5
60,8,8,5,4,4,1,4,0,10,51,86,7,14,3,7
59,7,7,4,4,2,1,5,0,9,54,84,13,12,8,3
59,10,11,2,3,2,2,4,0,4,53,86,1,15,6,4
57,12,13,4,0,4,3,3,0,6,51,86,4,12,2,5
54,18,17,5,5,3,4,4,0,9,53,85,10,14,9,6
56,23,22,3,5,6,2,6,0,0,53,87,-1,14,6,7
53,26,29,5,3,3,3,4,0,9,54,87,8,11,7,6
52,32,34,3,4,4,1,7,0,12,49,87,14,14,11,3
46,37,38,3,3,3,0,6,0,16,57,88,3,13,1,6
49,41,46,3,6,1,1,3,0,20,50,82,10,16,-4,8
43,50,49,2,4,3,2,1,0,14,54,84,5,11,8,5
40,52,55,3,2,6,1,4,0,10,50,89,22,13,1,6
35,56,53,3,6,4,3,2,0,10,53,88,7,15,4,6
38,57,53,3,5,6,3,1,0,2,53,86,7,13,6,6
32,55,53,11,11,11,3,4,0,9,54,88,6,11,3,7
31,56,49,19,11,22,1,7,0,8,53,86,11,12,1,9
31,47,45,23,21,30,1,4,0,8,53,89,7,14,7,4
31,49,43,33,25,37,1,4,0,12,53,88,0,14,1,6
32,45,42,38,31,42,4,4,0,10,57,85,6,14,4,4
31,44,39,48,34,45,0,5,0,5,53,86,3,13,9,6
29,44,38,51,41,48,3,4,0,9,53,88,8,15,6,6
26,43,38,56,45,52,3,5,0,7,55,89,11,9,4,5
22,39,35,60,48,53,-1,5,0,6,53,88,9,13,2,7
17,38,31,65,51,50,4,5,0,7,52,86,5,14,5,6
16,36,29,66,48,50,5,5,0,12,49,88,6,13,7,5
12,36,26,62,52,45,5,8,0,16,54,86,8,15,11,5
13,36,27,63,49,47,12,10,0,24,53,85,5,13,7,4
10,33,27,61,46,43,16,17,0,29,52,87,10,11,8,6
8,34,29,60,49,44,20,18,0,31,53,88,8,12,4,6
10,37,34,58,47,43,23,25,0,41,54,86,12,11,9,5
8,35,28,57,46,39,34,24,0,40,53,87,8,12,8,2
7,34,27,51,43,31,40,34,0,47,54,88,6,11,4,4
10,23,17,50,43,32,48,37,0,44,53,87,6,24,6,5
7,32,26,50,38,35,54,41,0,72,53,82,4,14,-2,9
9,25,22,43,35,28,63,46,0,53,56,90,10,13,8,3
-2,21,22,45,34,28,65,47,0,42,63,86,9,13,-5,8
6,19,15,41,31,29,73,49,0,55,50,94,15,13,6,2
4,16,14,43,32,30,69,42,0,49,64,94,24,12,8,2
4,15,17,44,35,27,70,45,0,48,67,98,20,16,-6,8
6,12,4,41,32,24,67,48,0,53,62,93,18,8,7,5
7,12,10,38,30,28,72,46,0,47,58,91,23,16,-4,4
6,9,12,38,35,27,70,47,0,55,69,99,27,17,7,-5
7,9,9,41,23,29,67,45,0,49,75,104,26,11,0,6
5,9,9,39,32,29,65,42,0,50,74,114,35,12,0,3
8,9,10,37,30,22,57,37,0,39,82,108,43,13,5,2
7,9,8,33,27,20,57,33,0,36,82,108,45,10,8,5
5,7,9,28,21,15,46,31,0,30,84,111,42,13,5,6
6,8,11,23,18,14,47,31,0,34,83,107,37,16,11,4
5,7,6,14,15,10,47,31,0,31,79,110,36,18,16,5
6,7,10,12,16,9,47,29,0,31,81,105,32,21,20,5
6,5,8,15,13,10,47,32,0,34,77,105,33,23,23,8
4,6,7,11,13,9,47,30,0,35,81,103,35,28,27,5
5,7,8,13,10,9,49,33,0,31,78,102,33,27,28,6
4,9,8,11,14,8,51,35,0,36,80,104,35,30,32,7
5,8,7,9,11,8,52,33,0,35,79,105,32,33,30,4
6,8,7,9,7,7,50,34,0,31,76,101,32,34,35,2
4,6,8,7,8,8,47,34,0,32,73,102,32,38,35,5
4,7,6,7,9,8,49,29,0,27,74,100,27,39,39,3
8,8,7,9,4,6,41,26,0,20,71,97,27,38,37,5
8,7,10,6,11,10,38,21,0,19,29,21,24,28,37,7
6,7,5,10,9,8,31,21,0,17,31,21,26,28,33,7
6,9,8,7,7,4,27,17,0,12,32,23,27,26,33,11
5,7,10,8,6,5,23,18,0,16,31,23,26,25,29,14
8,8,9,10,8,7,21,13,0,14,33,27,28,26,31,15
6,9,8,9,7,4,21,14,0,14,31,24,27,27,28,16
6,8,8,6,10,5,18,14,0,11,34,26,29,27,29,16
8,5,6,7,9,10,17,9,0,11,30,23,27,25,28,15
5,8,7,9,10,7,17,11,0,13,34,23,26,26,27,23
5,6,3,7,10,7,13,7,0,5,68,95,23,34,28,24
8,6,9,7,7,9,14,10,0,9,68,93,23,35,27,23
7,7,11,8,8,7,11,9,0,8,60,91,17,34,26,23
6,6,10,6,9,6,11,12,0,9,59,85,14,39,28,22
6,4,8,7,4,7,9,9,0,1,54,82,13,41,33,21
3,8,8,5,6,8,13,12,0,9,51,82,14,38,32,23
6,5,10,7,7,8,9,6,0,8,52,82,12,41,31,23
5,8,6,7,8,7,11,12,0,6,50,78,13,42,35,21
6,6,7,6,7,9,10,12,0,10,51,82,12,40,34,23
3,6,5,8,9,8,11,10,0,8,50,78,8,41,32,21
4,5,6,8,3,9,8,7,0,4,45,77,12,37,26,22
8,5,5,6,8,8,10,10,0,7,47,78,12,42,28,23
9,6,8,7,9,7,10,5,0,8,48,75,10,35,26,23
7,6,7,5,8,6,10,8,0,5,44,78,11,33,22,22
5,8,7,6,9,7,9,8,0,5,47,74,10,28,15,24
4,8,8,7,8,4,9,10,0,7,45,77,8,26,16,28
6,4,8,10,7,8,11,6,0,11,45,78,7,25,13,28
7,6,8,7,10,2,11,7,0,5,45,77,10,19,12,31
7,6,7,11,7,7,9,8,0,6,48,76,11,19,10,31
6,5,10,8,9,9,10,8,0,6,45,75,11,20,11,33
6,5,9,9,8,8,8,7,0,8,45,75,7,20,12,32
3,8,3,8,6,7,9,5,0,8,43,76,10,17,8,34
5,5,6,8,8,7,10,8,0,10,41,76,7,17,11,29
7,5,7,7,5,8,13,6,0,8,43,75,12,15,11,25
7,6,8,6,6,6,8,7,0,9,43,73,9,15,8,22
3,6,8,9,7,8,13,9,0,8,41,74,11,14,9,20
4,5,7,10,8,8,13,9,0,10,44,73,12,15,10,17
4,6,7,8,8,6,17,12,0,12,45,72,11,14,10,15
4,8,7,13,7,5,17,11,0,11,47,73,12,14,12,13
6,6,7,12,9,4,19,15,0,15,44,75,15,13,9,11
8,7,5,13,10,7,24,13,0,15,46,76,13,14,9,12
5,7,10,13,10,8,25,16,0,16,48,78,10,13,8,8
7,9,9,16,11,8,24,15,0,15,47,77,13,15,10,9
4,12,10,17,8,9,26,14,0,17,47,74,12,13,6,7
5,6,8,15,11,6,29,18,0,15,51,78,15,15,7,6
4,5,8,16,11,8,26,19,0,15,54,83,15,13,6,4
8,4,8,15,12,8,26,16,0,16,56,82,19,14,5,7
3,8,7,18,12,11,29,16,0,15,61,85,18,11,7,7
4,5,9,15,11,12,31,17,0,19,64,86,21,15,6,5
4,6,6,18,13,14,33,20,0,21,62,90,22,12,7,6
4,7,5,15,16,9,32,18,0,17,68,91,24,13,6,8
3,7,6,17,16,5,31,16,0,18,69,90,25,15,7,8
6,5,12,16,11,12,36,21,0,19,68,93,28,13,6,3
6,3,8,16,14,8,33,19,0,17,72,92,25,13,9,6
6,6,8,18,10,8,31,21,0,17,72,95,27,19,7,7
4,8,6,12,15,9,37,22,0,21,71,98,25,19,14,5
6,8,3,13,8,9,34,20,0,21,71,96,28,28,18,4
