timestamp, proximity1, proximity2, channel1, channel2, channel3, channel4, channel5, channel6, channel7, channel8, channel9, channel10, channel11, channel12, channel13, channel14, channel15, channel16
5074204,9,65535,71,164,107,91,274,221,167,166,75,106,161,227,257,113,110,123
5074232,9,65535,68,164,106,91,278,213,170,162,73,100,159,227,254,114,107,120
5074260,9,65535,68,167,104,92,283,211,180,159,72,97,161,231,254,113,105,124
5074288,9,65535,69,172,107,93,279,208,178,161,68,97,164,223,249,114,108,124
5074316,9,65535,68,174,110,91,284,202,173,163,69,100,161,225,251,112,109,130
5074344,11,65535,69,168,108,94,294,207,180,169,77,97,160,228,254,114,114,126
5074373,10,65535,69,164,103,94,296,221,162,168,82,102,166,229,257,111,117,133
5074401,11,65535,70,169,107,92,293,211,179,173,84,106,181,231,263,115,117,132
5074429,11,65535,74,166,111,98,318,206,186,176,82,110,182,250,273,114,120,136
5074457,14,65535,73,164,106,102,326,212,184,170,84,107,185,253,280,114,117,134
5074485,12,65535,72,163,110,101,326,210,178,171,75,107,182,258,280,117,113,129
5074513,14,65535,70,165,107,98,317,221,172,162,74,103,176,250,277,116,118,132
5074541,11,65535,72,166,111,96,308,210,174,158,77,100,171,245,274,115,115,129
5074569,13,65535,68,173,107,95,300,214,168,166,75,99,174,242,272,116,115,131
5074597,11,65535,70,168,104,91,295,212,165,161,75,100,174,242,268,113,113,129
5074625,13,65535,67,171,107,97,289,218,166,166,76,98,166,234,263,116,112,126
5074653,13,65535,70,176,110,91,290,211,164,162,73,101,166,233,260,117,113,126
5074681,14,65535,71,167,107,96,289,214,165,170,75,101,167,229,261,117,112,126
5074710,13,65535,71,162,109,96,295,211,164,172,75,100,167,233,262,118,111,129
5074738,13,65535,75,169,104,98,291,226,163,171,75,101,164,226,262,115,108,127
5074766,12,65535,73,163,116,99,302,217,161,164,76,100,160,230,258,116,109,126
5074794,13,65535,74,174,109,97,294,218,159,163,74,100,161,222,254,115,110,126
5074822,12,65535,74,165,111,95,293,219,157,158,78,96,159,219,254,114,113,128
5074850,14,65535,72,170,106,94,277,217,166,159,72,99,165,222,257,116,113,130
5074878,12,65535,69,169,110,95,292,214,176,161,74,97,170,234,264,118,113,129
5074906,14,65535,68,164,105,90,276,227,160,167,73,98,165,230,263,116,112,130
5074934,14,65535,68,171,113,90,284,217,159,163,72,100,166,231,263,118,110,127
5074962,12,65535,72,167,110,98,286,223,159,164,74,96,161,232,264,118,111,130
5074991,11,65535,72,170,113,93,286,217,166,163,73,95,164,226,264,118,109,129
5075019,12,65535,70,178,110,94,284,219,160,163,75,99,164,229,261,117,111,130
5075047,11,65535,70,174,109,95,286,212,163,155,78,96,163,223,261,117,109,124
5075075,11,65535,69,176,107,95,289,210,159,162,75,99,161,227,258,116,112,128
5075103,11,65535,69,169,104,91,290,215,160,154,74,98,163,224,255,117,113,126
5075131,11,65535,68,168,108,94,281,209,173,164,74,99,164,230,259,116,111,126
5075159,12,65535,66,169,106,91,290,213,164,157,71,97,165,229,257,116,110,128
5075187,10,65535,71,171,107,93,283,215,158,162,71,95,163,229,259,119,110,125
5075215,12,65535,65,168,110,92,285,212,174,163,73,95,163,229,257,115,112,129
5075243,11,65535,73,166,104,88,278,208,161,160,73,101,166,225,260,118,112,128
5075271,11,65535,70,160,105,93,291,204,179,165,74,95,167,229,262,115,111,126
5075300,11,65535,68,164,102,93,283,216,163,164,75,100,166,234,259,117,112,128
5075328,10,65535,72,166,106,99,288,215,159,160,72,100,164,230,258,115,109,125
5075356,11,65535,70,162,108,97,287,216,166,158,70,96,160,229,256,116,108,125
5075384,12,65535,67,164,110,90,283,209,155,158,69,96,154,218,252,113,112,126
5075412,10,65535,71,160,105,89,269,223,164,165,72,96,157,216,252,115,108,128
5075440,12,65535,69,170,112,91,273,211,153,160,68,95,162,223,259,115,108,124
5075468,10,65535,72,163,108,94,279,217,165,162,72,95,157,224,252,115,109,124
5075496,12,65535,71,164,106,95,268,210,157,159,72,95,159,213,247,114,109,125
5075524,12,65535,69,167,106,92,282,211,163,166,73,97,161,219,252,116,111,125
5075552,14,65535,69,166,106,90,279,222,160,159,77,98,162,225,250,111,111,122
5075580,13,65535,69,165,112,94,282,208,164,160,74,100,163,227,254,115,111,125
5075608,13,65535,69,164,103,96,285,216,158,161,74,97,160,223,252,113,112,128
5075636,12,65535,71,166,109,92,277,212,175,161,74,97,163,222,256,116,111,128
5075665,15,65535,70,169,106,92,288,218,162,161,68,96,165,230,260,118,111,131
5075693,11,65535,74,166,106,90,282,215,155,155,70,96,163,230,262,114,107,122
5075721,13,65535,65,165,105,93,278,208,154,160,69,95,157,226,254,113,106,122
5075749,11,65535,68,159,104,91,277,208,155,160,71,94,155,220,246,112,108,122
5075777,14,65535,67,159,106,92,274,212,157,162,74,95,156,213,246,113,111,125
5075805,14,65535,69,166,107,90,277,214,155,163,73,97,159,217,247,113,110,126
5075833,15,65535,69,169,106,90,272,218,159,161,73,95,157,217,249,114,108,127
5075861,14,65535,69,166,110,93,279,215,154,164,70,96,160,224,256,115,107,124
