timestamp, proximity1, proximity2, channel1, channel2, channel3, channel4, channel5, channel6, channel7, channel8, channel9, channel10, channel11, channel12, channel13, channel14, channel15, channel16
2569829,1,65535,100,229,147,125,352,290,244,246,103,127,215,296,334,133,133,154
2569857,1,65535,102,229,145,128,357,294,246,248,108,129,218,300,339,137,134,158
2569885,1,65535,102,234,150,126,359,297,248,253,108,130,223,305,342,136,136,158
2569913,1,65535,102,233,151,133,365,299,253,258,109,134,228,308,350,137,138,161
2569941,1,65535,105,237,152,133,367,302,257,257,113,137,229,314,351,137,139,162
2569969,1,65535,103,239,156,134,375,309,257,262,110,136,230,320,357,139,140,164
2569997,1,65535,110,239,156,138,380,310,260,263,113,139,236,323,364,140,141,163
2570025,1,65535,111,241,154,134,372,301,250,247,112,138,240,324,354,137,135,153
2570053,1,65535,102,227,142,124,348,286,240,241,105,126,215,294,330,133,133,151
2570081,1,65535,102,226,146,121,348,285,240,240,104,129,212,290,330,135,131,155
2570110,1,65535,100,228,145,124,347,286,242,239,104,125,214,292,331,134,132,150
2570138,1,65535,100,228,145,123,349,283,240,239,102,126,213,292,329,133,131,149
2570166,1,65535,101,228,146,121,349,281,238,237,103,127,212,292,330,133,129,148
2570194,2,65535,99,229,144,125,351,280,241,234,100,124,211,292,326,133,131,151
2570222,2,65535,98,227,144,125,352,280,241,234,99,121,211,292,326,134,130,151
2570250,1,65535,98,226,142,125,354,278,244,229,98,124,209,292,327,132,131,149
2570278,2,65535,97,225,143,126,358,280,246,229,98,121,209,295,327,136,130,151
2570306,1,65535,99,228,144,128,365,281,253,230,98,123,213,301,333,136,133,151
2570334,2,65535,99,227,144,131,368,281,256,232,99,123,216,304,337,135,134,155
2570362,2,65535,99,233,145,136,376,281,262,231,100,123,222,312,344,137,134,155
2570390,2,65535,99,232,145,135,382,283,266,230,101,126,226,319,353,137,136,158
2570418,2,65535,99,236,148,140,386,288,268,228,100,122,228,323,357,141,138,159
2570447,2,65535,99,238,149,142,395,287,276,227,103,124,232,329,357,140,138,164
2570475,2,65535,99,240,155,144,402,292,282,225,103,124,236,336,365,140,139,161
2570503,2,65535,100,242,149,148,403,287,271,211,106,123,240,341,359,139,138,156
2570531,1,65535,95,230,140,139,380,277,267,203,100,119,216,308,334,136,137,155
2570559,2,65535,94,232,142,139,385,277,269,202,98,116,218,311,337,135,134,153
2570587,2,65535,95,234,143,137,386,275,266,202,96,115,210,308,332,136,133,148
2570615,1,65535,93,235,140,137,388,276,268,204,96,115,215,308,332,134,133,151
2570643,1,65535,93,235,142,135,383,280,264,201,97,115,210,308,329,136,133,151
2570671,0,65535,94,235,142,137,383,275,239,203,97,114,208,304,326,134,131,150
2570699,0,65535,92,234,141,136,391,276,261,199,95,113,209,309,331,132,133,148
2570727,1,65535,92,234,144,136,385,276,260,201,96,113,207,308,329,133,133,149
2570755,1,65535,93,238,145,136,392,281,263,203,96,115,207,310,327,135,133,151
2570783,1,65535,93,235,147,140,400,288,265,206,98,118,210,318,334,135,135,151
2570812,1,65535,94,241,151,143,401,285,270,204,100,120,215,319,338,134,137,152
2570840,1,65535,95,244,152,141,410,286,272,209,100,119,217,325,343,135,137,156
