timestamp, proximity1, proximity2, channel1, channel2, channel3, channel4, channel5, channel6, channel7, channel8, channel9, channel10, channel11, channel12, channel13, channel14, channel15, channel16
1056165,5,65535,76,179,118,106,306,228,190,170,65,96,158,223,233,97,102,113
1056193,5,65535,75,182,119,105,308,229,189,169,69,97,155,224,236,97,102,112
1056221,5,65535,74,185,118,105,306,227,189,172,71,96,159,220,236,97,102,113
1056249,5,65535,76,182,119,105,306,227,189,171,68,97,156,222,237,95,102,114
1056277,5,65535,75,182,118,106,306,230,189,169,66,95,156,225,235,95,101,115
1056306,6,65535,75,181,120,105,308,226,188,169,68,97,158,222,235,97,102,113
1056333,5,65535,75,181,118,106,306,227,189,171,68,95,157,222,236,94,102,112
1056362,6,65535,75,179,119,105,305,229,187,170,67,96,157,221,232,94,101,112
1056390,6,65535,77,181,119,107,307,226,186,169,65,98,159,221,236,96,101,113
1056418,5,65535,75,182,118,105,307,228,190,169,66,95,159,222,232,95,101,113
1056446,5,65535,76,181,119,109,304,227,187,170,70,98,158,222,236,94,101,113
1056474,5,65535,75,182,118,108,308,230,188,170,67,96,158,222,236,94,101,114
1056502,5,65535,76,184,119,103,307,228,192,170,70,99,158,222,235,96,102,115
1056530,6,65535,76,184,119,106,310,228,188,171,68,96,159,224,237,95,102,114
1056558,5,65535,74,182,120,104,307,226,189,171,67,95,160,224,237,96,99,114
1056586,5,65535,75,184,118,105,308,230,189,172,69,98,160,221,237,96,102,112
1056614,5,65535,77,183,120,106,309,230,192,170,69,97,157,223,236,95,103,113
1056643,5,65535,76,183,116,106,306,228,189,170,69,99,158,223,237,97,101,112
1056671,4,65535,76,182,120,107,307,226,186,170,69,98,160,222,236,98,103,111
1056699,5,65535,75,180,119,106,306,230,190,170,67,98,158,221,236,95,102,113
1056727,5,65535,76,183,119,103,305,229,189,170,69,97,158,221,236,96,102,114
1056755,5,65535,75,183,117,105,307,229,187,171,68,98,158,222,235,96,101,113
1056783,5,65535,74,180,120,104,304,229,188,168,67,96,158,223,236,95,103,111
1056811,5,65535,74,183,119,105,305,229,187,170,69,95,159,221,235,94,103,114
1056839,5,65535,75,181,118,104,304,228,190,168,69,95,156,222,237,95,101,111
1056867,5,65535,74,182,118,108,305,229,189,170,67,98,159,221,235,94,102,114
1056895,5,65535,74,183,120,105,306,228,189,172,69,94,159,221,234,94,101,113
1056923,5,65535,76,184,119,106,306,229,188,172,69,97,159,222,236,95,102,111
1056951,4,65535,76,183,117,107,307,228,188,174,67,100,158,220,234,96,101,112
1056980,4,65535,75,184,121,106,307,230,189,171,69,98,157,223,237,95,101,114
1057008,5,65535,74,183,120,104,304,231,187,171,68,97,160,219,235,96,103,113
1057036,5,65535,78,184,120,107,306,230,190,172,68,99,158,222,236,95,102,113
1057064,4,65535,76,183,119,107,309,230,189,173,70,97,156,223,239,95,102,111
1057092,4,65535,76,183,118,103,304,230,186,169,69,97,156,220,231,94,103,113
1057120,4,65535,77,184,119,106,303,229,187,171,69,95,156,220,232,94,99,111
1057148,4,65535,75,184,120,104,306,230,186,172,69,95,155,219,235,94,101,112
1057176,4,65535,74,182,118,105,304,227,188,170,69,97,158,220,230,94,100,113
1057204,4,65535,76,183,120,105,303,229,187,170,67,97,156,217,233,94,102,114
1057232,4,65535,75,183,119,105,300,227,185,168,66,95,154,219,233,94,100,112
1057260,5,65535,75,183,123,105,305,229,185,171,68,98,156,219,233,96,100,113
1057289,4,65535,74,180,119,105,303,230,186,170,69,95,158,221,235,94,102,111
