timestamp, proximity1, proximity2, channel1, channel2, channel3, channel4, channel5, channel6, channel7, channel8, channel9, channel10, channel11, channel12, channel13, channel14, channel15, channel16
8629082,9,65535,71,194,112,93,270,225,177,161,64,86,144,209,233,105,96,114
8629110,9,65535,69,193,112,95,273,224,180,159,63,88,145,205,234,106,98,113
8629138,10,65535,72,195,114,93,271,225,165,161,64,87,144,206,232,103,101,117
8629166,9,65535,73,197,115,93,274,226,162,162,65,88,143,207,231,107,100,116
8629194,9,65535,71,195,115,95,276,228,164,166,65,89,145,209,234,106,101,117
8629222,9,65535,73,198,112,95,276,230,164,165,64,90,146,211,237,108,103,118
8629250,9,65535,71,200,115,96,278,230,169,168,65,91,150,213,240,109,105,120
8629278,9,65535,72,199,115,94,270,232,165,168,68,93,150,217,242,111,105,119
8629306,8,65535,70,196,110,89,265,226,174,169,69,93,148,213,242,110,104,119
8629334,9,65535,70,197,113,90,265,229,183,174,70,95,152,215,239,109,106,118
8629363,8,65535,73,202,114,90,270,240,162,178,72,96,154,216,243,109,104,118
8629391,9,65535,75,207,110,93,268,242,164,181,72,98,152,214,239,107,105,118
8629419,9,65535,73,208,111,91,267,239,161,183,73,95,153,208,233,111,104,120
8629447,9,65535,74,208,110,93,268,238,160,180,73,96,151,209,236,106,105,118
8629475,8,65535,73,206,112,92,266,237,162,173,73,97,151,205,234,107,104,118
8629503,9,65535,73,202,110,92,268,234,161,176,74,93,149,205,231,105,103,117
8629531,9,65535,73,198,111,94,266,233,164,174,71,90,148,202,230,110,104,119
8629559,10,65535,70,194,113,94,268,232,161,172,71,91,143,201,227,105,103,116
8629587,9,65535,75,190,115,96,274,232,159,173,70,90,144,197,227,107,105,114
8629615,9,65535,74,189,116,99,275,236,177,173,67,92,142,202,223,107,101,115
8629643,9,65535,75,190,115,105,273,233,160,175,69,92,142,200,225,104,102,111
8629671,9,65535,76,188,120,104,268,237,160,177,68,90,140,199,225,104,99,110
8629700,9,65535,76,190,120,102,265,240,169,178,69,92,140,198,227,105,100,114
8629727,8,65535,82,186,120,105,263,241,165,181,71,95,144,196,223,104,98,112
8629756,9,65535,83,184,122,101,257,240,162,179,69,98,145,198,221,103,98,111
8629784,8,65535,83,183,121,93,256,239,173,188,70,98,138,195,226,104,100,111
8629812,8,65535,83,186,118,90,254,242,174,192,71,97,139,199,221,100,99,109
8629840,9,65535,83,184,115,91,262,243,175,199,74,97,139,197,223,102,98,108
8629868,9,65535,77,185,115,88,264,243,176,200,76,92,137,197,223,103,98,110
8629896,9,65535,74,186,115,91,273,239,175,196,75,93,139,200,228,102,97,108
8629924,8,65535,74,187,113,96,276,238,182,188,72,91,139,204,230,103,97,112
8629952,9,65535,71,185,113,101,280,237,185,181,70,93,141,204,227,102,96,113
8629980,9,65535,70,184,115,100,272,237,185,177,69,93,142,205,231,103,99,111
8630008,9,65535,77,183,121,98,263,234,187,176,69,95,145,204,227,102,97,115
8630036,8,65535,79,188,121,93,263,236,189,182,69,99,146,205,230,102,99,111
8630064,8,65535,83,186,118,93,263,245,181,186,71,100,150,205,228,104,99,115
8630092,8,65535,79,181,113,94,265,252,180,193,75,102,152,202,227,101,99,114
8630121,9,65535,74,181,112,94,264,242,179,199,72,100,148,201,225,103,100,113
8630149,9,65535,74,177,117,90,260,235,180,195,77,100,147,199,225,104,101,115
8630177,8,65535,76,184,117,93,263,233,181,185,78,94,148,200,224,101,100,112
8630205,9,65535,75,189,115,95,262,240,177,182,74,94,145,202,226,102,100,111
8630233,9,65535,74,183,109,92,253,236,170,174,72,92,138,194,224,102,99,109
8630261,9,65535,73,175,112,90,253,233,170,180,70,93,139,196,221,102,98,108
8630289,7,65535,73,170,109,90,254,226,172,176,70,90,136,194,223,103,98,109
8630317,7,65535,74,168,107,93,261,220,170,174,67,89,136,200,228,103,97,111
8630345,6,65535,75,170,112,92,265,220,171,174,68,90,138,200,231,106,95,111
8630373,8,65535,72,170,116,95,269,222,173,172,66,93,138,208,227,105,97,114
8630401,8,65535,73,174,119,99,275,225,177,173,64,92,141,212,233,103,98,112
8630429,8,65535,75,179,118,97,278,229,179,176,67,89,145,218,240,102,98,112
8630457,7,65535,77,177,117,100,280,234,185,175,67,92,147,219,238,103,98,113
8630486,7,65535,79,183,117,97,281,240,184,180,66,92,151,224,240,103,100,112
8630514,7,65535,82,182,117,91,284,247,189,185,67,95,154,230,248,103,102,116
8630542,7,65535,79,181,114,95,281,246,191,185,69,96,163,233,247,103,103,117
8630570,7,65535,79,184,114,92,273,241,190,192,69,97,165,228,244,105,106,119
