timestamp, proximity1, proximity2, channel1, channel2, channel3, channel4, channel5, channel6, channel7, channel8, channel9, channel10, channel11, channel12, channel13, channel14, channel15, channel16
3248815,13,65535,113,126,300,78,184,277,82,96,261,382,182,103,153,246,171,237
3248843,13,65535,115,125,299,73,183,276,81,96,259,381,180,101,152,247,171,237
3248871,8,65535,115,125,301,76,182,276,81,95,262,384,184,101,147,244,168,235
3248899,2,65535,118,134,322,85,194,301,83,98,277,428,197,101,160,255,174,238
3248927,2,65535,119,133,326,86,199,315,88,100,272,441,206,105,165,257,172,244
3248955,2,65535,122,138,327,93,201,321,94,107,272,450,222,104,158,264,168,251
3248983,0,65535,123,152,319,100,203,305,98,110,268,422,229,107,149,283,167,252
3249011,1,65535,126,162,319,108,217,292,103,118,277,401,241,113,147,304,169,258
3249039,1,65535,131,168,339,117,231,299,115,121,287,402,253,120,153,318,179,272
3249067,1,65535,138,177,365,121,244,324,120,131,293,427,261,123,161,334,187,284
3249095,1,65535,146,182,388,124,257,351,119,136,311,443,262,127,166,333,192,300
3249123,0,65535,142,165,380,107,267,356,116,135,291,430,223,127,166,319,196,296
3249151,0,65535,131,150,334,95,209,297,96,112,266,394,221,114,145,281,174,275
3249180,0,65535,132,160,328,105,198,292,106,107,256,391,233,109,144,309,169,264
3249208,1,65535,137,160,325,104,215,279,105,116,269,371,230,115,141,314,173,280
3249236,1,65535,138,158,342,105,225,298,101,118,286,389,221,120,157,309,186,287
3249264,22,65535,137,157,349,101,223,318,93,113,282,426,194,115,160,297,185,283
3249292,60,65535,138,155,346,96,215,317,89,110,270,423,202,115,158,267,179,276
3249320,69,65535,134,155,341,103,211,315,95,104,269,411,218,102,153,278,167,261
3249348,76,65535,139,166,341,109,215,313,101,113,274,392,218,106,142,301,167,272
3249376,79,65535,147,168,362,110,243,322,101,120,293,406,220,118,152,296,184,280
3249404,80,65535,144,168,392,113,245,345,103,121,295,442,228,114,164,297,185,277
3249432,76,65535,144,174,388,116,243,366,108,122,296,455,243,117,160,309,179,275
3249460,73,65535,151,173,390,115,252,364,113,129,305,441,244,118,160,321,180,286
3249488,74,65535,150,168,404,112,255,378,109,134,309,456,233,126,165,328,194,290
3249516,77,65535,147,169,393,114,251,386,108,128,306,473,238,126,173,309,197,289
3249544,77,65535,145,176,387,121,248,367,119,127,304,476,257,121,170,323,186,274
3249573,78,65535,142,164,364,110,246,339,119,132,278,425,217,124,156,330,185,286
3249601,79,65535,138,151,343,95,220,300,96,116,276,392,199,118,147,288,183,279
3249629,79,65535,135,149,344,89,205,313,88,106,262,414,200,106,157,271,173,259
3249657,75,65535,132,151,320,99,197,293,97,102,251,397,217,103,141,275,161,250
3249685,71,65535,138,161,315,103,201,272,97,110,256,370,212,105,136,298,162,256
3249713,64,65535,143,158,332,103,216,286,97,113,270,374,210,114,139,284,171,269
3249741,66,65535,136,156,349,102,214,307,99,111,268,393,212,106,150,289,169,256
3249769,68,65535,134,163,343,103,218,313,101,112,268,401,207,110,141,295,169,273
3249797,72,65535,136,160,350,97,221,312,94,113,276,394,200,111,150,301,175,266
3249825,74,65535,136,157,356,98,215,321,89,106,271,416,201,111,151,284,178,271
3249853,70,65535,138,160,350,98,212,322,92,106,265,411,211,104,152,287,171,259
3249881,65,65535,139,164,349,111,213,308,103,109,265,393,239,106,146,301,171,259
3249909,66,65535,147,180,360,117,229,314,110,122,282,397,238,115,147,332,175,273
3249938,68,65535,151,174,388,117,253,337,109,127,301,415,230,126,157,329,188,294
3249966,70,65535,152,172,402,112,252,376,102,126,299,462,221,123,171,313,197,286
3249994,69,65535,148,166,398,111,246,377,105,119,296,464,230,122,168,307,190,287
3250022,67,65535,141,167,387,109,242,361,105,123,291,449,228,115,164,333,186,282
3250050,67,65535,142,159,371,105,240,354,104,122,284,433,211,124,157,322,196,299
3250078,68,65535,133,145,322,97,198,292,98,107,257,384,207,113,150,281,178,265
3250106,64,65535,135,157,316,103,197,279,168,105,251,379,217,104,142,291,168,249
3250134,60,65535,140,164,320,102,209,283,102,114,263,365,215,106,134,308,166,264
3250162,58,65535,137,157,343,107,218,291,103,115,275,376,211,113,143,296,175,276
