timestamp, proximity1, proximity2, channel1, channel2, channel3, channel4, channel5, channel6, channel7, channel8, channel9, channel10, channel11, channel12, channel13, channel14, channel15, channel16
5069553,0,65012,78,191,118,96,280,242,162,176,66,98,158,220,245,101,105,118
5069581,0,64955,79,191,121,95,283,239,162,177,66,97,154,219,242,102,104,118
5069609,0,64607,79,190,117,96,278,238,174,176,67,99,156,218,241,105,103,119
5069637,0,65066,76,190,117,98,291,231,170,166,63,94,155,226,253,108,104,121
5069666,0,65535,75,193,118,106,308,232,184,163,66,93,162,230,252,106,102,120
5069694,0,65535,73,194,120,106,315,228,180,162,62,93,158,230,250,106,102,121
5069722,1,65535,71,192,119,109,321,227,176,164,63,91,157,235,251,105,104,121
5069750,1,65535,73,191,115,103,314,223,173,169,66,90,157,229,250,105,106,124
5069778,2,65535,73,190,117,102,308,230,176,166,67,93,157,230,247,104,105,121
5069806,2,65535,74,194,117,105,311,230,197,168,65,94,159,234,251,105,106,120
5069834,2,65535,74,193,118,107,317,228,199,167,64,93,160,233,251,104,102,120
5069862,2,65535,74,191,118,109,318,232,196,169,63,93,156,235,250,102,104,120
5069890,1,65535,75,191,120,108,313,234,193,167,64,94,156,231,248,104,104,121
5069918,2,65535,77,193,122,106,313,231,198,167,62,95,161,233,254,102,103,121
5069946,2,65535,75,194,122,107,315,230,196,165,65,92,155,231,247,104,100,118
5069974,1,65535,74,190,120,105,312,232,175,166,62,91,152,228,247,102,98,115
5070002,2,65535,75,193,120,107,313,229,169,168,63,91,152,223,241,102,102,116
5070031,1,65535,76,189,120,103,305,231,173,166,64,92,152,220,239,106,103,121
5070059,2,65535,78,190,122,107,308,233,177,165,66,94,154,220,244,104,105,121
5070087,1,65535,76,190,120,108,313,230,179,166,62,93,156,230,249,104,105,121
5070115,2,65535,74,191,119,103,318,229,190,167,63,92,159,233,252,107,103,122
5070143,1,65535,77,191,118,107,314,230,176,171,66,92,160,235,257,104,104,120
5070171,2,65535,76,187,120,106,314,233,183,167,66,95,159,237,256,104,103,118
5070199,2,65535,78,191,124,106,315,237,178,162,64,90,156,233,251,104,102,118
5070227,1,65535,74,189,123,107,318,235,173,164,63,91,155,230,247,106,103,117
5070255,2,65535,76,192,122,102,309,234,174,165,61,91,153,225,247,105,100,121
5070283,1,65535,74,192,123,107,306,233,170,163,62,90,154,225,248,105,101,117
5070311,2,65535,74,190,118,102,298,233,169,167,62,90,151,225,243,104,102,118
5070339,2,65535,73,195,119,101,303,233,178,163,62,92,156,221,243,103,102,119
5070368,1,65535,73,194,119,103,309,230,174,164,63,91,154,222,248,105,104,120
5070396,1,65535,74,192,120,101,308,230,172,164,64,92,154,227,250,103,103,121
