timestamp, proximity1, proximity2, channel1, channel2, channel3, channel4, channel5, channel6, channel7, channel8, channel9, channel10, channel11, channel12, channel13, channel14, channel15, channel16
3608768,2,65535,116,277,173,143,416,348,277,299,144,152,266,363,406,157,159,191
3608796,2,65535,116,276,172,141,412,348,275,300,147,152,264,360,403,155,160,189
3608824,1,65535,114,276,171,144,410,349,277,301,148,150,263,356,406,156,160,189
3608852,3,65535,117,278,171,141,409,350,274,303,147,153,261,354,393,156,159,186
3608880,4,65535,116,276,170,140,400,346,274,298,143,150,259,344,393,157,159,189
3608909,3,65535,115,274,167,143,425,334,305,287,139,147,268,371,407,158,166,190
3608937,3,65535,111,272,174,155,458,336,321,293,144,151,279,381,415,162,164,193
3608965,2,65535,114,281,175,161,470,335,324,294,141,151,281,387,417,159,166,196
3608993,1,65535,115,278,175,159,477,339,327,295,141,154,285,396,420,162,167,195
3609021,1,65535,116,278,175,166,487,343,329,295,145,152,283,398,428,164,167,195
3609049,0,65535,118,284,179,163,482,346,329,292,146,153,287,399,428,162,167,196
3609077,0,65535,118,284,180,164,487,353,330,300,148,155,286,400,426,164,169,196
3609105,0,65535,121,283,184,167,490,352,336,300,148,158,290,400,427,164,171,197
3609133,0,65535,119,282,176,160,459,335,314,284,147,151,275,376,399,156,160,191
3609161,1,65535,112,281,174,155,462,336,314,284,140,146,264,365,396,156,162,190
3609189,1,65535,111,279,174,157,458,341,314,281,139,145,261,368,400,158,161,186
3609217,1,65535,115,278,176,157,463,339,311,277,135,144,264,368,397,156,161,186
3609245,1,65535,114,278,176,160,462,339,313,279,137,145,264,368,399,157,160,185
3609274,2,65535,114,276,173,157,458,341,310,280,138,147,264,368,397,157,158,188
3609302,1,65535,112,276,176,157,458,337,314,284,142,143,260,363,394,157,161,185
3609330,2,65535,111,276,173,156,457,335,312,284,140,147,260,363,391,154,158,184
3609358,3,65535,113,274,177,157,465,342,315,281,138,145,262,362,393,157,159,185
3609386,3,65535,114,280,177,159,465,345,310,281,137,145,261,365,393,157,161,187
3609414,3,65535,116,281,178,161,466,345,319,281,139,147,267,367,404,159,163,188
3609442,3,65535,113,285,175,163,473,344,321,282,140,148,277,380,412,159,163,191
3609470,3,65535,115,284,180,161,476,347,324,289,139,148,271,387,413,158,166,193
3609498,3,65535,115,286,180,161,476,352,327,290,144,152,279,388,416,162,165,193
