timestamp, proximity1, proximity2, channel1, channel2, channel3, channel4, channel5, channel6, channel7, channel8, channel9, channel10, channel11, channel12, channel13, channel14, channel15, channel16
726652,3,65535,59,134,91,81,241,179,131,133,52,81,127,182,203,95,91,103
726680,3,65535,60,133,89,78,227,180,141,137,57,80,130,178,204,94,91,104
726708,2,65535,59,132,90,79,234,186,144,149,58,85,136,192,214,96,97,106
726736,2,65535,64,133,93,77,231,180,140,146,61,89,131,181,207,95,93,104
726764,3,65535,60,130,91,75,222,182,139,146,59,87,127,180,208,96,93,102
726792,4,65535,62,131,89,75,217,180,135,146,58,84,129,181,207,95,90,103
726821,3,65535,62,130,88,74,211,183,134,144,58,83,125,176,203,96,89,102
726849,3,65535,61,131,90,74,207,180,131,143,55,83,128,179,203,93,91,102
726877,3,65535,60,134,90,72,219,183,134,140,56,80,128,181,207,91,90,102
726905,4,65535,60,137,90,74,215,184,135,139,52,81,130,182,212,94,93,105
726933,4,65535,61,137,90,76,222,184,137,142,55,83,132,186,209,96,91,104
726961,3,65535,60,132,86,74,218,180,135,141,54,81,132,184,212,93,93,105
726989,3,65535,62,136,87,73,223,180,139,143,54,85,135,193,209,94,95,104
727017,4,65535,59,134,89,71,225,184,139,142,54,85,136,186,212,93,95,105
727045,4,65535,58,131,88,77,230,182,140,142,55,85,136,181,208,91,96,102
727073,4,65535,61,134,90,81,228,182,136,147,56,86,132,179,205,93,92,104
727101,5,65535,65,134,91,79,227,188,139,151,56,88,129,180,207,93,93,105
727129,5,65535,64,142,92,77,228,186,137,150,56,85,128,185,212,94,90,105
727158,4,65535,64,145,93,79,231,189,137,151,57,86,132,186,214,94,90,106
727186,4,65535,61,138,94,81,231,190,141,149,57,85,134,185,213,92,93,108
727214,4,65535,65,137,97,78,224,196,138,152,55,86,133,183,213,94,95,105
727242,4,65535,64,134,93,78,227,192,136,151,57,85,135,183,209,94,92,106
727270,4,65535,65,136,95,81,221,191,135,146,53,83,132,183,207,93,93,104
727298,4,65535,64,137,94,75,218,197,133,147,56,85,128,182,207,93,91,101
727326,4,65535,63,136,90,72,208,189,133,145,55,84,128,175,202,92,92,103
727354,5,65535,62,136,92,73,212,187,133,143,54,85,127,175,202,92,89,103
727382,4,65535,62,133,91,72,208,184,132,145,52,83,127,177,204,91,89,105
727410,5,65535,58,132,91,75,209,183,130,141,52,85,129,179,206,94,88,104
727439,4,65535,59,136,87,75,210,184,130,139,54,83,125,175,206,92,89,103
727467,5,65535,60,136,85,70,201,185,128,141,51,82,124,170,201,93,90,104
727495,4,65535,59,135,88,70,202,185,127,141,51,81,125,167,197,93,88,101
727523,5,65535,60,136,89,75,211,183,129,138,52,81,121,172,200,94,85,102
727551,5,65535,61,131,87,79,225,182,134,135,52,82,122,174,199,92,84,99
727579,5,65535,61,131,94,85,229,181,136,143,49,81,124,184,208,93,88,101
727607,5,65535,66,131,93,81,228,191,134,149,51,84,132,187,212,93,89,107
727635,5,65535,64,133,91,79,221,185,135,151,52,86,133,184,208,94,92,106
727663,5,65535,66,134,93,75,212,187,134,151,56,85,129,178,206,91,93,101
727691,5,65535,61,134,88,75,219,182,137,143,54,83,128,177,206,92,88,102
727719,4,65535,63,133,90,76,211,185,132,142,54,84,126,176,202,91,91,102
727747,5,65535,63,134,90,71,212,181,132,144,54,83,126,175,203,92,90,103
727776,5,65535,62,133,89,73,216,181,133,141,54,82,126,173,203,94,88,102
727804,5,65535,60,134,88,74,208,181,127,141,49,81,126,172,201,94,90,102
727832,5,65535,61,139,90,67,212,182,129,142,51,83,124,173,199,91,90,100
727860,5,65535,59,134,86,69,206,181,130,141,51,81,124,174,198,92,88,101
727888,5,65535,59,132,87,69,205,180,130,141,52,83,124,171,199,93,87,102
727916,6,65535,59,131,85,74,206,179,130,139,48,82,124,171,202,95,90,101
727944,6,65535,59,134,90,70,214,182,130,141,50,84,125,175,204,93,89,104
727972,6,65535,58,131,88,77,222,180,134,141,51,80,125,174,203,92,88,102
728000,5,65535,60,133,89,75,218,182,135,142,50,82,127,176,205,90,90,101
