timestamp, proximity1, proximity2, channel1, channel2, channel3, channel4, channel5, channel6, channel7, channel8, channel9, channel10, channel11, channel12, channel13, channel14, channel15, channel16
5018675,11,65535,73,164,111,94,296,217,182,164,82,105,181,246,283,125,120,141
5018704,11,65535,69,167,110,92,293,219,181,163,81,101,180,247,279,125,122,139
5018732,10,65535,72,164,110,92,291,220,181,166,82,103,181,245,280,124,122,141
5018760,9,65535,74,164,109,93,285,220,171,166,81,104,180,246,280,124,123,144
5018788,9,65535,74,162,107,90,291,220,162,168,87,105,184,252,285,122,123,146
5018816,8,65535,75,162,104,88,291,221,174,172,86,107,181,250,283,122,120,144
5018844,9,65535,74,162,104,92,303,223,178,175,85,105,179,256,288,123,121,139
5018872,10,65535,70,164,103,94,303,220,178,179,84,105,180,263,291,124,119,134
5018900,10,65535,69,170,106,96,296,211,179,168,81,104,181,261,298,124,118,134
5018928,10,65535,69,173,107,89,288,216,183,167,78,105,185,259,296,122,118,141
5018956,9,65535,73,165,110,89,283,216,175,171,78,104,190,251,293,121,120,143
5018984,12,65535,75,164,104,92,286,220,174,175,79,106,181,248,292,125,125,141
5019012,10,65535,70,165,103,90,286,213,164,173,79,105,181,247,291,125,121,141
5019041,9,65535,70,170,109,91,279,210,173,165,83,101,175,247,286,125,117,141
5019069,9,65535,71,164,113,89,298,217,176,169,77,101,178,253,290,126,116,143
5019097,13,65535,69,165,104,96,313,224,183,168,78,103,174,268,304,131,116,140
5019125,10,65535,70,172,109,99,318,215,194,166,74,100,183,279,316,129,117,143
5019153,9,65535,74,174,115,97,298,222,191,171,73,104,191,269,314,130,120,148
5019181,13,65535,75,176,110,94,305,236,187,179,76,109,196,262,303,131,123,152
5019209,10,65535,71,173,106,93,307,228,189,183,82,106,190,266,298,127,125,148
5019237,10,65535,74,169,112,95,302,216,191,176,83,106,186,261,295,124,120,141
5019265,11,65535,69,177,111,96,300,220,187,175,82,109,188,257,290,125,123,141
5019293,11,65535,72,169,106,95,308,220,185,176,83,108,187,257,294,127,122,140
5019322,10,65535,76,167,107,95,295,217,182,178,84,106,185,255,290,128,119,139
5019350,10,65535,74,167,114,92,286,217,188,176,81,109,182,249,289,125,119,140
5019378,11,65535,73,175,107,94,291,224,171,173,84,105,177,243,288,124,119,141
5019406,11,65535,71,167,106,92,288,221,179,174,82,104,176,252,282,123,117,140
5019434,11,65535,72,170,110,90,278,221,181,173,81,104,174,240,284,126,117,136
5019462,10,65535,70,181,108,90,275,222,171,168,77,104,176,239,283,124,117,136
5019490,10,65535,68,171,112,91,282,222,168,169,76,101,173,238,277,120,115,139
5019518,12,65535,72,171,110,90,273,229,174,167,79,99,172,238,276,127,115,134
5019546,10,65535,70,178,103,85,274,219,159,166,73,100,169,241,276,122,115,133
5019574,10,65535,68,170,106,89,293,215,173,169,74,102,172,244,278,121,113,133
5019602,12,65535,68,163,104,94,292,213,177,165,75,98,172,249,282,121,116,135
5019630,12,65535,68,163,101,92,295,211,184,161,75,99,177,253,287,123,119,134
5019659,10,65535,71,166,105,94,288,212,167,166,73,103,181,248,283,124,119,135
5019687,11,65535,70,165,109,92,286,213,178,171,76,104,179,238,279,120,118,137
5019715,12,65535,73,167,106,93,283,221,176,167,78,101,171,233,271,126,118,134
5019743,10,65535,72,172,105,91,280,218,162,169,79,103,170,239,270,122,114,132
5019771,11,65535,73,169,113,90,283,216,169,174,78,101,168,238,274,122,112,132
5019799,13,65535,69,168,108,93,278,226,170,165,77,100,169,236,274,124,113,131
5019827,10,65535,69,167,107,89,284,222,171,169,76,99,171,239,275,123,115,135
5019855,11,65535,73,169,108,90,283,225,174,171,75,102,168,235,275,123,114,134
5019883,11,65535,71,170,105,95,278,215,173,166,71,101,168,237,278,121,113,131
5019911,12,65535,69,168,109,94,281,215,169,164,75,100,169,237,278,123,115,134
5019939,12,65535,70,167,108,94,279,223,168,171,76,100,169,233,275,124,114,135
5019968,11,65535,72,170,108,92,280,224,172,171,77,101,168,232,274,127,113,134
5019996,12,65535,70,173,110,93,276,222,166,169,74,102,165,228,267,125,113,134
5020024,12,65535,71,167,109,92,281,225,169,173,74,100,165,226,265,121,111,133
5020052,14,65535,72,167,107,91,273,228,163,173,76,99,159,228,262,125,111,125
5020080,11,65535,73,168,104,90,276,216,169,167,75,99,163,229,268,122,109,126
5020108,11,65535,69,163,109,90,274,210,164,172,73,103,164,228,267,126,108,130
5020136,13,65535,69,157,104,94,283,214,166,168,76,99,164,228,267,124,110,133
5020164,12,65535,73,158,107,94,285,211,170,166,71,95,163,229,264,122,110,129
5020192,12,65535,75,168,118,92,270,221,169,171,73,99,163,225,262,121,110,130
5020220,13,65535,74,170,111,91,266,234,165,172,70,98,166,223,260,119,108,129
5020248,13,65535,69,163,110,89,274,230,161,169,74,99,158,222,262,122,111,126
5020276,12,65535,72,163,107,91,274,218,167,169,75,97,161,224,262,124,108,129
5020305,12,65535,70,164,112,93,272,217,166,168,72,98,159,220,257,123,108,125
