timestamp, proximity1, proximity2, channel1, channel2, channel3, channel4, channel5, channel6, channel7, channel8, channel9, channel10, channel11, channel12, channel13, channel14, channel15, channel16
10885823,22,65535,118,290,170,143,434,370,321,302,127,158,299,412,461,156,168,192
10885851,23,65535,119,291,172,145,438,370,321,306,130,156,302,416,464,158,169,192
10885879,21,65535,119,295,172,148,444,375,327,297,130,158,305,423,463,159,169,191
10885907,19,65535,119,294,171,148,469,361,348,285,123,155,319,448,472,162,170,196
10885935,23,65535,114,306,177,158,492,366,357,281,126,149,319,454,453,161,169,196
10885964,29,65535,115,313,184,157,502,355,348,277,124,143,301,444,439,164,169,198
10885992,31,65535,115,295,179,160,490,345,313,254,124,144,286,429,416,164,160,179
10886020,29,65535,104,288,165,144,454,337,302,275,134,132,253,371,391,156,158,182
10886048,26,65535,105,290,166,140,435,361,313,249,124,145,258,361,378,166,154,176
10886076,28,65535,108,301,178,145,449,318,314,242,113,134,246,353,385,160,149,170
10886104,26,65535,98,278,157,141,451,327,295,278,123,130,236,342,365,158,155,180
10886132,27,65535,102,289,159,133,424,375,304,288,130,140,243,330,375,160,154,188
10886160,29,65535,123,298,181,145,432,358,314,258,120,141,254,345,390,159,150,181
10886188,25,65535,109,294,181,170,471,331,296,260,118,130,241,352,389,148,144,171
10886216,25,65535,107,289,167,146,430,341,293,238,111,128,228,340,365,155,146,178
10886244,24,65535,106,301,171,150,442,305,290,241,109,123,228,331,372,162,145,172
10886272,23,65535,97,273,155,147,431,310,285,247,110,125,225,334,373,156,145,167
10886300,20,65535,102,280,154,139,420,313,289,247,111,125,224,329,361,154,147,175
10886328,21,65535,103,293,158,145,428,327,293,255,111,127,236,324,367,154,150,180
10886357,19,65535,105,308,162,148,432,330,291,273,119,127,234,338,387,157,158,195
10886385,14,65535,110,294,168,149,431,352,310,268,124,140,257,345,412,159,167,191
10886413,15,65535,113,305,177,158,463,334,317,267,127,140,266,375,423,152,170,198
10886441,14,65535,112,294,167,153,467,340,327,258,126,146,283,388,422,164,174,214
10886469,14,65535,110,317,166,148,483,340,330,251,122,142,288,414,459,174,164,192
10886497,11,65535,104,285,161,141,452,318,298,272,127,135,256,387,407,152,151,174
10886525,11,65535,102,284,160,135,422,362,304,256,120,138,244,348,368,152,161,188
10886553,12,65535,113,293,180,147,437,339,301,266,117,130,245,337,377,154,159,192
10886581,12,65535,109,286,172,148,440,347,300,276,120,134,254,361,418,159,160,189
10886609,12,65535,114,283,174,150,439,356,302,273,123,136,257,374,413,156,153,176
10886637,12,65535,111,286,179,164,451,366,307,269,120,137,249,369,402,148,151,170
10886665,10,65535,114,297,177,158,450,370,306,253,118,134,240,358,371,147,154,179
10886693,10,65535,114,306,178,159,454,344,298,257,118,132,241,342,369,157,150,184
10886721,10,65535,108,288,168,148,441,327,304,265,119,135,247,348,394,161,150,177
10886750,11,65535,109,276,170,154,459,352,307,264,122,136,238,366,395,159,155,180
10886778,11,65535,115,286,176,152,453,355,309,270,129,138,246,349,392,156,174,184
10886806,9,65535,113,286,179,158,468,335,338,265,130,156,282,370,404,159,168,192
10886834,10,65535,112,284,168,159,499,354,341,264,126,146,308,414,425,159,160,190
10886862,10,65535,108,286,180,159,517,366,317,261,120,140,268,422,421,163,154,186
10886890,11,65535,109,293,186,158,470,348,313,260,123,137,251,374,405,165,159,194
10886918,10,65535,112,284,174,150,465,343,314,265,125,139,255,364,406,172,158,187
10886946,11,65535,107,292,172,150,452,320,307,245,129,145,263,367,406,158,154,179
10886974,9,65535,102,284,156,137,440,318,302,240,114,132,238,346,372,157,151,174
10887002,14,65535,98,285,160,138,443,323,291,270,118,126,236,343,377,153,154,177
10887030,14,65535,102,287,158,135,424,350,296,260,122,135,243,335,371,150,147,174
10887058,16,65535,110,294,176,152,437,337,300,261,114,131,236,343,371,151,153,184
10887086,14,65535,105,300,170,155,457,380,295,260,116,131,238,344,378,153,150,185
10887114,13,65535,114,368,180,150,433,342,301,275,125,135,243,350,403,153,150,184
