timestamp, proximity1, proximity2, channel1, channel2, channel3, channel4, channel5, channel6, channel7, channel8, channel9, channel10, channel11, channel12, channel13, channel14, channel15, channel16
1576393,31,65535,98,101,243,50,144,211,52,76,166,309,140,84,111,202,130,204
1576421,32,65535,98,103,245,52,147,214,52,77,165,311,137,83,110,202,131,204
1576449,32,65535,100,103,247,50,147,215,51,76,169,315,138,83,112,203,131,206
1576477,36,65535,99,104,251,53,146,219,52,76,168,318,132,83,113,203,133,207
1576506,43,65535,102,112,277,59,156,252,51,76,180,348,146,82,116,206,130,205
1576534,47,62863,107,116,269,64,154,239,59,77,178,338,145,80,115,208,135,210
1576562,50,63332,108,120,266,69,155,240,64,80,175,341,155,81,114,215,129,207
1576590,50,61525,113,130,258,74,162,224,64,87,177,322,160,83,118,214,129,204
1576618,50,61978,112,132,267,75,171,228,69,89,177,320,162,86,112,224,129,203
1576646,52,60954,114,130,268,71,175,226,68,88,176,301,153,88,113,217,129,209
1576674,52,61587,114,127,265,71,166,220,68,86,171,302,153,82,110,216,127,203
1576702,51,60479,119,124,274,71,162,227,65,86,171,307,155,81,113,223,128,205
1576730,51,60156,125,131,268,71,166,223,69,85,175,296,154,84,108,231,132,212
1576758,51,61015,120,126,274,74,167,225,68,86,174,302,151,85,109,221,134,213
1576786,50,63795,117,125,272,74,171,232,67,87,183,312,149,86,117,213,132,210
1576814,51,63755,113,127,272,74,171,232,66,86,181,321,152,83,114,210,128,196
1576842,51,64868,114,127,274,73,172,237,67,87,185,315,157,82,113,232,125,198
1576871,50,65535,118,125,278,73,168,236,67,88,175,322,149,83,111,237,130,207
1576899,51,63932,113,124,276,81,170,228,71,86,176,314,155,85,107,220,139,209
1576927,51,63979,115,129,275,81,170,236,72,90,183,318,149,83,115,214,135,201
1576955,51,63619,119,135,275,84,182,238,73,90,189,324,150,80,111,214,129,200
1576983,50,65234,121,135,293,81,186,259,73,92,196,334,151,83,111,215,129,207
1577011,49,63713,121,133,304,84,188,263,73,94,193,339,153,83,112,211,127,206
1577039,50,63304,120,138,299,84,190,267,74,96,202,336,158,86,114,219,127,202
1577067,48,65535,124,135,305,81,189,268,71,94,195,348,152,82,114,221,129,210
1577095,48,65535,119,132,311,82,190,270,70,90,197,346,159,84,116,220,130,213
1577123,46,65535,124,131,299,85,182,269,74,92,192,343,168,86,118,228,130,206
1577151,47,65535,118,125,272,81,172,236,73,89,177,304,163,84,107,226,126,208
1577180,47,65535,118,130,275,80,177,239,72,90,190,305,160,86,112,224,129,209
1577208,45,65535,118,129,279,78,175,250,68,90,188,330,151,85,118,217,131,205
1577236,46,65535,118,127,278,79,175,250,67,84,183,336,147,85,119,211,129,204
1577264,46,65535,117,128,279,75,169,244,65,82,171,322,146,81,116,205,127,201
1577292,47,65535,119,131,280,75,169,235,67,81,174,302,153,80,109,213,125,199
1577320,47,65535,118,136,277,79,168,236,68,84,171,301,154,79,106,227,124,202
1577348,47,65535,119,139,279,87,174,233,72,88,176,300,154,84,106,223,134,203
1577376,46,65535,122,137,297,85,182,243,74,91,187,316,155,85,113,224,133,205
1577404,47,65535,118,136,302,85,191,257,74,92,198,324,153,85,116,226,133,207
1577432,47,65535,122,136,300,79,191,269,66,92,196,348,152,84,118,218,137,204
1577460,46,65535,120,135,303,82,182,267,71,87,187,344,158,84,114,224,130,209
1577488,45,65535,118,134,294,82,178,258,69,87,184,338,155,84,113,229,131,206
1577516,45,65535,122,136,292,84,183,249,71,90,189,321,157,88,115,227,134,209
1577545,45,65535,123,136,297,81,180,256,71,91,188,338,160,84,121,241,133,214
1577573,45,65535,122,132,304,85,186,262,73,91,194,327,166,88,119,245,137,222
1577601,46,65535,121,133,299,83,185,262,77,94,190,338,170,89,123,243,141,220
1577629,48,65535,120,135,284,84,175,240,71,93,192,322,165,85,117,240,135,209
1577657,46,63586,119,134,286,82,183,248,74,94,194,319,169,90,116,231,140,206
1577685,46,63605,118,135,295,81,185,262,73,93,194,347,167,90,122,232,138,206
1577713,46,64479,118,132,294,82,184,263,71,91,193,338,160,91,123,233,136,210
1577741,45,64379,119,132,293,83,181,260,70,89,185,343,159,89,125,225,139,213
1577769,46,65238,115,132,290,86,183,254,74,89,188,331,162,88,119,225,133,214
1577797,45,65495,118,135,290,83,188,257,71,94,194,331,158,87,119,224,132,211
1577825,43,65535,118,135,294,83,189,266,74,93,200,332,164,88,117,238,134,214
1577853,43,65535,123,135,300,82,182,270,71,92,199,350,163,84,120,243,137,217
1577882,43,65535,124,137,300,82,187,260,71,90,194,347,161,93,118,254,139,221
1577910,42,65535,122,137,304,84,181,264,72,87,195,343,166,92,121,242,148,226
1577938,41,65535,125,140,302,83,185,259,75,92,192,342,174,91,123,241,145,217
1577966,39,65535,125,142,305,84,186,265,78,92,196,336,181,90,120,256,143,215
1577994,40,65535,130,142,310,85,188,260,76,97,200,341,175,93,123,265,146,226
1578022,40,65535,124,136,308,87,192,268,78,95,202,337,170,97,130,261,155,217
1578050,41,65535,122,139,295,87,181,254,79,92,191,344,172,92,126,243,144,218
1578078,43,65535,122,144,297,85,189,250,78,92,199,331,174,91,121,246,144,221
1578106,40,65535,124,135,308,80,194,262,75,96,205,340,166,93,124,246,143,217
1578134,39,65535,122,134,306,81,185,265,72,93,197,361,170,94,126,243,144,218
1578162,35,65535,122,131,294,84,184,264,76,91,193,341,171,92,125,242,144,216
1578190,27,65535,119,134,289,83,183,255,76,93,193,338,170,89,123,243,140,212
1578218,2,65535,122,134,287,86,184,253,75,92,197,330,169,89,123,244,143,213
1578247,1,65535,124,138,295,85,188,259,74,94,202,351,177,90,127,246,140,216
1578275,1,65535,123,135,297,83,188,264,78,94,200,348,176,93,123,250,143,219
1578303,0,65535,122,142,298,87,188,267,79,95,204,346,175,93,126,246,146,210
1578331,1,65535,124,140,298,91,189,263,78,97,210,352,176,92,129,248,147,216
1578359,0,65535,125,143,301,87,198,268,79,97,209,350,175,97,125,244,147,213
1578387,0,65535,125,143,308,87,196,267,77,97,207,352,171,93,125,240,142,212
1578415,1,65535,124,138,313,86,194,276,75,94,206,351,171,95,126,242,141,218
1578443,0,65535,121,138,308,84,189,271,75,92,200,358,165,93,127,246,142,211
1578471,0,65535,123,142,300,86,184,259,74,92,197,346,168,91,121,242,143,218
1578499,1,65535,123,140,297,84,187,261,75,94,196,334,173,90,122,236,140,218
1578527,0,65535,122,139,302,81,183,257,76,93,193,341,168,88,118,241,138,218
1578555,0,65535,123,137,300,83,181,260,76,94,196,332,169,93,121,241,142,208
1578583,0,65535,125,139,294,82,183,258,78,95,197,340,177,91,125,240,138,211
1578612,0,65535,123,139,293,84,185,256,80,97,202,336,175,91,122,241,142,210
1578640,1,65535,124,137,301,84,186,259,81,97,208,353,171,91,126,237,140,212
1578668,0,65535,125,137,300,86,192,257,78,98,213,349,171,93,128,241,143,211
1578696,0,65535,123,131,300,83,194,266,78,94,208,367,172,92,127,246,138,215
1578724,0,65535,123,133,295,84,188,266,75,94,205,359,164,90,125,243,145,220
1578752,1,65535,118,133,291,85,182,259,72,93,201,349,160,93,124,230,143,222
1578780,0,63519,120,140,293,88,187,260,76,96,199,347,168,87,121,241,139,218
1578808,1,65535,124,137,297,87,191,258,78,94,202,338,174,85,114,247,137,221
1578836,2,65535,127,140,305,89,189,269,77,94,202,349,173,91,116,256,142,221
1578864,5,65535,123,136,304,89,194,274,77,93,204,343,169,93,125,246,145,220
1578892,5,65535,121,137,297,85,188,260,75,93,192,340,161,92,122,233,143,216
1578920,6,65535,123,136,296,86,192,264,74,90,198,338,164,88,119,229,137,212
1578949,8,65535,121,136,297,86,188,270,73,92,199,340,167,88,117,238,134,209
1578977,8,65535,124,140,294,87,190,261,77,93,197,342,173,90,119,232,136,213
1579005,9,65535,120,140,300,89,193,264,78,97,204,334,172,89,117,229,139,213
1579033,10,65535,122,138,306,87,198,271,81,98,205,347,171,91,120,230,135,214
1579061,9,65535,123,139,303,87,197,276,82,99,210,347,165,89,122,235,133,214
1579089,8,65535,121,137,299,87,191,274,78,97,214,352,163,91,123,232,138,215
1579117,8,65535,120,139,301,87,192,264,76,95,208,363,163,89,125,231,136,209
1579145,8,65535,123,136,301,91,190,269,74,92,204,349,174,86,119,231,138,207
1579173,9,65535,121,138,300,92,188,269,77,94,198,349,175,87,122,231,135,203
1579201,8,65535,123,149,298,93,197,264,80,96,203,335,175,88,116,240,137,204
1579229,8,65535,123,143,307,89,199,277,79,97,208,341,166,95,120,234,138,213
1579257,9,65535,124,141,311,86,197,280,77,96,205,352,168,92,122,233,137,216
1579285,9,65535,123,146,306,86,191,272,78,96,206,347,166,89,119,229,136,207
1579314,8,65535,129,143,307,87,188,266,79,95,204,353,168,90,123,227,133,203
1579342,8,65535,126,142,309,86,188,260,80,96,204,348,177,86,120,233,133,210
1579370,7,65535,127,139,311,86,193,267,78,97,209,341,173,89,119,238,135,216
1579398,7,65535,126,141,309,85,187,265,82,97,206,353,167,90,124,223,140,213
1579426,8,65535,123,141,300,89,187,260,79,97,205,347,167,89,124,226,133,207
1579454,9,65535,124,142,301,90,190,262,76,95,210,347,169,88,123,229,133,208
1579482,8,65535,127,142,305,88,195,264,77,95,201,355,169,90,117,231,133,214
1579510,8,65535,125,142,309,88,193,272,76,94,202,342,167,90,122,235,132,210
1579538,8,65535,123,140,306,85,192,268,77,94,192,342,166,89,123,230,137,209
1579566,7,65535,121,143,304,85,190,267,76,91,193,337,174,87,116,231,134,208
1579594,7,65535,124,138,305,86,190,266,78,96,202,336,178,88,117,239,133,215
1579622,7,65535,123,139,305,87,183,263,78,96,197,339,180,90,118,248,137,220
1579651,7,65535,122,142,299,88,187,264,80,94,202,346,175,92,126,250,145,221
1579679,6,65535,122,142,301,89,191,259,78,97,201,344,170,96,126,234,144,217
1579707,6,65535,126,142,310,93,192,270,76,98,207,350,170,93,131,231,141,215
1579735,5,65535,123,142,305,92,194,268,81,96,206,345,168,91,125,232,137,215
1579763,5,65535,127,142,302,93,195,270,77,96,203,348,169,91,122,231,131,218
1579791,5,65535,128,148,309,94,198,276,81,97,205,341,174,89,125,233,134,222
1579819,7,65535,128,145,318,93,204,281,80,98,211,357,172,93,120,227,134,218
1579847,7,65535,126,145,322,89,201,282,80,99,213,357,178,91,122,230,136,218
1579875,7,65535,124,141,309,88,201,289,78,95,211,354,180,93,125,238,135,216
1579903,7,65535,123,143,308,90,189,277,78,95,203,358,178,93,123,245,137,213
1579931,5,65535,125,148,305,89,190,267,75,95,207,346,173,95,126,246,144,214
1579959,6,65535,131,143,311,86,190,270,74,93,202,351,167,95,129,235,145,216
1579987,5,65535,124,138,314,84,186,273,78,91,194,354,174,90,125,237,141,213
1580016,4,65535,122,136,302,84,186,268,82,92,195,328,170,89,118,238,135,215
1580044,7,65535,124,136,294,89,189,259,79,97,208,331,172,93,121,232,138,215
1580072,5,65535,124,146,294,93,191,262,78,97,207,348,174,93,123,240,134,213
1580100,5,65535,130,141,300,87,195,269,77,94,201,349,170,88,121,245,141,214
1580128,6,65535,128,140,316,89,193,275,76,93,201,350,169,93,124,239,144,213
1580156,5,65535,124,145,310,95,191,277,79,92,196,347,174,91,122,234,143,213
1580184,3,65535,122,144,307,94,194,267,82,100,207,332,173,91,120,240,139,214
1580212,5,65535,125,143,312,91,205,273,79,100,216,344,170,92,123,235,138,215
1580240,5,65535,124,142,310,90,198,283,80,97,209,361,174,90,126,231,135,218
1580268,6,65535,121,138,306,89,198,285,84,99,210,352,179,89,122,231,135,215
