timestamp, proximity1, proximity2, channel1, channel2, channel3, channel4, channel5, channel6, channel7, channel8, channel9, channel10, channel11, channel12, channel13, channel14, channel15, channel16
8480501,10,65535,71,195,110,95,268,223,160,158,63,88,141,201,228,105,100,114
8480529,10,65535,71,196,111,93,270,223,159,160,63,88,140,204,227,104,98,115
8480557,10,65535,70,196,112,94,270,224,159,160,62,88,141,205,230,107,99,115
8480585,9,65535,70,196,111,96,275,227,164,159,62,90,143,208,229,107,100,115
8480613,10,65535,69,202,117,99,274,230,163,163,63,90,143,208,232,106,99,116
8480641,9,65535,72,200,115,97,279,229,164,160,65,92,145,212,235,105,101,115
8480669,10,65535,72,201,115,99,278,230,164,165,64,90,146,210,233,108,101,116
8480697,9,65535,70,202,118,97,281,233,164,166,67,91,151,212,237,106,102,117
8480725,9,65535,75,204,116,99,280,234,164,165,66,91,149,217,238,107,103,120
8480753,9,65535,72,202,113,94,267,225,161,158,67,91,146,208,228,102,98,113
8480781,9,65535,69,196,113,93,268,224,160,160,64,89,141,204,230,108,101,116
8480810,9,65535,70,197,113,92,264,224,159,162,62,89,141,204,232,106,100,117
8480838,9,65535,70,195,111,95,264,224,159,162,64,89,143,205,230,105,100,114
8480866,9,65535,69,196,112,93,263,224,161,162,64,89,144,205,232,108,101,115
8480894,9,65535,68,195,111,90,261,224,159,162,66,89,143,204,234,106,103,115
8480922,9,65535,69,196,113,91,260,223,159,161,65,90,146,205,233,108,103,115
8480950,8,65535,69,196,109,90,265,224,159,163,67,91,147,210,237,108,102,117
8480978,9,65535,68,198,111,90,263,228,159,166,67,92,145,213,237,109,103,116
8481006,8,65535,70,194,111,87,263,228,180,171,69,93,150,213,240,108,103,117
8481034,9,65535,70,196,111,89,268,228,178,172,72,94,149,214,240,108,105,119
8481062,8,65535,73,200,110,91,268,235,162,179,72,96,153,217,243,109,107,118
8481090,8,65535,76,202,115,95,275,237,166,182,74,100,155,218,242,111,105,122
8481118,8,65535,77,204,115,94,274,240,168,181,73,99,156,219,244,108,107,118
8481147,8,65535,80,210,115,96,275,244,168,187,75,100,158,218,247,109,105,122
8481175,8,65535,76,213,116,97,278,245,169,189,75,100,160,222,247,110,106,119
8481203,8,65535,76,214,118,94,277,244,166,186,77,100,158,220,246,108,106,117
8481231,8,65535,76,207,111,90,268,238,177,181,72,97,151,209,234,109,106,118
8481259,8,65535,74,208,110,91,261,239,161,182,72,97,152,208,235,107,105,118
8481287,9,65535,75,207,111,92,263,240,163,181,74,96,149,206,231,106,105,116
8481315,8,65535,73,207,110,90,262,239,174,184,76,98,147,202,229,106,102,116
8481343,9,65535,72,205,110,90,262,238,162,181,74,95,149,202,231,108,103,116
8481371,9,65535,72,202,113,93,266,238,179,181,74,94,148,201,232,106,103,116
8481399,8,65535,73,206,111,93,263,238,179,180,75,95,148,199,230,106,104,115
8481427,9,65535,72,201,110,92,263,238,179,183,73,94,147,201,230,106,102,114
8481455,9,65535,72,200,111,93,267,238,184,180,74,96,150,203,228,107,104,117
8481483,9,65535,72,200,110,95,268,238,180,181,74,95,150,203,229,109,104,119
8481511,9,65535,74,199,112,93,262,238,183,180,74,95,149,202,230,107,103,117
8481540,9,65535,73,203,110,96,268,240,180,181,74,95,152,200,230,106,103,117
