timestamp, proximity1, proximity2, channel1, channel2, channel3, channel4, channel5, channel6, channel7, channel8, channel9, channel10, channel11, channel12, channel13, channel14, channel15, channel16
2127050,2,65535,93,215,138,112,315,275,214,220,94,119,193,258,289,116,124,141
2127078,1,65535,92,216,137,112,317,278,216,218,96,120,191,259,288,118,124,142
2127106,2,65535,91,215,137,113,316,276,214,220,96,119,191,256,287,116,125,140
2127134,1,65535,89,215,139,112,316,278,215,219,96,119,191,254,286,114,125,139
2127162,2,65535,92,216,139,112,312,275,212,217,96,118,186,248,278,117,121,139
2127190,3,65535,90,215,139,110,318,277,197,212,92,117,187,254,287,114,126,139
2127218,2,65535,86,214,135,116,340,266,231,211,92,115,193,272,292,115,125,138
2127246,2,65535,87,214,140,125,352,265,239,215,94,116,197,273,292,116,123,138
2127275,1,65535,89,215,139,127,353,264,242,215,93,116,198,270,293,118,125,141
2127303,0,65535,88,217,142,126,360,264,241,211,91,115,198,277,293,117,125,141
2127331,0,65535,90,212,140,125,367,269,242,209,92,117,197,277,294,117,124,142
2127359,1,65535,89,215,139,128,365,268,243,211,92,114,199,277,295,118,122,140
2127387,0,65535,89,215,141,129,367,270,242,210,91,115,195,276,297,115,124,139
2127415,1,65535,89,216,141,123,358,270,243,212,94,116,196,272,294,118,123,141
2127443,1,65535,90,214,140,126,363,269,240,211,92,113,196,274,294,117,124,139
2127471,1,65535,90,220,142,127,362,269,238,212,94,115,197,274,294,117,123,138
2127499,1,65535,89,214,141,126,361,267,245,212,92,116,194,275,292,117,125,140
2127527,0,65535,89,219,140,124,367,268,242,210,91,116,198,277,294,118,123,141
2127555,2,65535,90,219,139,126,367,269,241,212,92,117,199,274,294,117,124,140
2127584,1,65535,90,218,141,125,366,273,243,209,94,115,197,277,296,114,124,140
2127612,1,65535,91,216,142,126,365,268,239,210,91,118,199,275,295,114,123,139
2127640,1,65535,91,215,142,127,364,268,244,210,93,113,196,275,294,116,123,141
2127668,2,65535,89,218,142,126,363,267,239,213,94,117,196,275,289,118,123,140
2127696,2,65535,89,216,142,124,363,271,241,211,94,115,194,274,292,117,121,136
2127724,1,65535,91,216,140,128,366,270,239,212,92,116,195,273,292,117,123,139
2127752,2,65535,91,219,141,125,362,270,241,211,93,116,193,273,291,118,123,140
2127780,2,65535,92,214,142,126,361,272,244,211,92,115,196,272,291,116,123,137
2127808,3,65535,91,216,141,128,365,272,240,208,91,115,192,272,287,116,123,137
2127836,2,65535,92,216,143,127,366,271,244,208,92,115,194,272,286,118,123,138
2127864,2,65535,89,219,143,127,360,273,237,207,92,112,193,272,289,116,123,137
2127892,2,65535,89,220,141,127,358,270,240,207,91,115,195,269,288,117,122,139
2127921,3,65535,88,217,137,125,362,269,242,205,91,114,193,275,292,117,124,140
2127949,3,65535,90,217,141,126,364,268,240,208,93,115,192,273,292,116,123,138
2127977,3,65535,88,215,139,124,361,270,243,208,91,115,196,272,289,114,125,137
2128005,3,65535,91,216,140,125,362,268,244,208,94,115,198,274,293,117,125,140
2128033,2,65535,90,216,142,126,363,268,242,211,92,117,198,278,293,116,124,139
2128061,3,65535,89,215,141,127,367,270,241,206,91,115,197,277,296,119,123,141
2128089,3,65535,89,219,145,128,365,270,240,210,91,114,196,279,297,116,124,139
2128117,3,65535,92,219,141,125,365,268,240,210,92,117,196,276,299,118,123,140
2128145,4,65535,90,215,140,125,362,267,242,210,94,116,197,276,294,117,123,140
2128173,4,65535,90,218,142,124,360,269,242,211,92,115,196,274,296,116,124,140
2128201,3,65535,92,217,143,126,366,272,244,208,91,116,196,279,296,119,123,141
2128229,3,65535,89,220,141,125,361,268,241,210,91,115,195,276,295,117,125,137
2128258,3,65535,89,219,141,126,367,267,239,210,93,114,196,274,291,117,124,140
2128286,4,65535,89,219,140,127,364,271,240,206,90,115,196,275,293,115,123,140
2128314,3,65535,89,217,142,126,364,269,243,209,93,115,195,275,294,119,123,140
2128342,3,65535,90,219,141,124,366,271,242,211,92,115,195,276,293,118,123,140
2128370,3,65535,90,220,142,125,367,269,241,208,92,116,195,275,294,116,125,136
2128398,4,65535,89,218,140,126,362,272,243,210,92,114,195,277,294,117,123,138
2128426,4,65535,87,217,142,126,362,273,241,210,94,118,194,276,293,117,123,138
2128454,5,65535,91,221,140,127,364,270,239,209,91,117,195,271,287,116,123,140
2128482,4,65535,88,219,140,123,362,270,241,209,92,115,192,271,292,117,123,139
2128510,4,65535,92,219,143,126,363,270,239,209,94,114,192,271,296,117,123,138
2128538,5,65535,92,221,140,126,361,270,241,206,87,117,195,274,295,117,124,139
2128567,4,65535,91,219,139,125,361,265,239,210,92,114,195,274,294,117,124,140
2128595,4,65535,91,217,143,126,364,274,241,210,90,115,195,278,295,117,123,141
2128623,4,65535,90,221,143,126,359,272,240,208,90,115,197,278,293,115,121,140
2128651,4,65535,88,215,143,127,365,269,240,207,88,114,195,276,294,115,121,139
2128679,4,65535,89,218,142,125,360,268,240,206,89,114,194,271,292,115,123,139
2128707,4,65535,88,220,138,126,359,272,239,205,92,115,192,271,290,115,121,136
2128735,4,65535,87,221,141,124,358,272,235,206,89,113,190,273,290,117,123,136
2128763,3,65535,89,216,144,126,358,273,235,206,89,114,190,271,287,116,120,137
2128791,4,65535,88,219,141,123,353,274,234,205,90,113,191,265,289,117,121,136
2128819,5,65535,92,220,145,120,357,269,240,198,89,112,192,271,286,116,122,140
2128847,4,65535,89,219,143,126,355,269,235,201,89,112,192,267,292,116,120,137
2128875,5,65535,87,216,142,126,362,266,239,204,89,115,189,270,289,116,121,136
2128904,4,65535,88,218,140,123,355,267,236,203,89,112,190,269,285,117,121,136
2128932,4,65535,90,221,141,125,351,270,236,205,89,111,190,269,284,115,122,136
2128960,5,65535,86,222,140,121,356,269,235,206,89,112,192,267,286,116,122,138
2128988,4,65535,88,219,140,124,355,268,239,207,93,114,191,270,289,114,121,137
2129016,5,65535,87,221,143,125,360,271,239,207,89,114,192,269,289,116,123,137
2129044,5,65535,89,219,142,129,357,273,240,202,89,114,190,272,290,115,122,137
2129072,6,65535,90,221,143,126,361,269,237,205,89,114,192,271,290,117,123,139
2129100,5,65535,93,221,142,122,360,269,238,203,87,114,191,272,290,118,123,136
2129128,5,65535,89,220,138,124,358,268,236,204,89,115,193,272,292,116,121,136
2129156,5,65535,87,221,139,125,360,269,236,207,90,110,190,268,287,116,121,135
2129184,5,65535,90,219,140,122,355,271,238,206,91,111,191,267,287,118,122,136
2129213,5,65535,89,218,143,124,357,273,235,205,90,112,189,266,284,118,120,137
2129241,5,65535,89,218,138,122,359,269,238,205,89,112,194,267,290,117,122,135
2129269,5,65535,88,220,140,123,360,268,240,208,90,113,193,270,288,115,119,133
2129297,5,65535,89,220,140,123,359,268,235,205,89,113,190,268,281,114,121,135
2129325,5,65535,88,217,138,124,360,269,238,209,89,113,188,266,284,118,123,136
2129353,6,65535,89,219,138,125,358,278,239,207,91,115,190,264,287,115,122,136
2129381,6,65535,90,222,142,126,358,275,237,205,91,114,191,269,283,117,121,137
2129409,5,65535,91,223,143,124,362,270,239,205,91,113,192,272,287,116,122,135
2129437,5,65535,91,221,145,124,360,273,240,207,91,117,191,269,287,116,122,136
2129465,6,65535,90,220,141,126,361,268,239,204,91,114,190,268,287,115,121,135
2129493,6,65535,88,220,139,125,359,267,238,207,89,110,188,269,286,117,119,136
2129522,6,65535,87,222,139,125,358,270,237,203,91,114,191,267,285,114,120,136
2129550,6,65535,87,222,142,124,359,265,238,206,90,111,190,269,283,115,120,137
2129578,6,65535,90,219,140,123,358,265,238,204,90,113,189,265,283,117,122,137
2129606,6,65535,87,219,137,125,357,264,239,206,89,111,190,268,287,115,122,140
2129634,6,65535,89,222,139,123,356,268,237,209,87,116,192,269,290,114,123,137
2129662,6,65535,90,224,141,122,359,272,238,208,93,115,192,270,286,115,122,132
2129690,6,65535,90,220,140,123,359,270,239,207,92,114,191,270,285,113,122,136
2129718,6,65535,90,223,143,125,361,272,241,205,89,113,192,269,287,113,122,136
2129746,6,65535,91,222,145,128,367,265,241,206,90,115,195,273,289,112,123,138
2129774,6,65535,91,219,141,125,369,268,241,208,94,115,195,274,291,116,123,136
2129802,6,65535,89,221,139,128,363,270,241,207,90,115,196,273,289,117,123,136
2129830,7,65535,90,218,139,126,360,267,242,207,89,114,190,274,286,114,123,137
2129859,7,65535,91,217,140,124,362,270,238,210,91,115,194,274,287,115,122,136
2129887,7,65535,89,219,142,124,362,270,240,207,89,113,193,269,286,116,121,136
2129915,6,65535,91,222,140,127,364,270,241,204,90,116,193,270,290,115,121,136
2129943,7,65535,89,220,145,126,365,267,236,205,91,113,192,272,290,115,120,137
2129971,7,65535,89,218,139,124,362,267,239,207,90,113,190,269,289,117,120,137
2129999,7,65535,90,222,139,123,359,269,238,206,90,115,193,267,285,117,120,136
2130027,6,65535,88,223,142,122,363,267,239,208,90,112,189,265,287,116,122,136
2130055,7,65535,89,221,141,125,357,267,237,207,88,113,189,268,286,117,122,135
2130083,6,65535,89,219,143,124,358,273,238,206,90,116,190,267,290,117,121,134
2130111,7,65535,90,223,140,125,360,270,237,203,91,114,191,268,287,116,121,135
2130139,7,65535,89,223,141,125,359,269,238,205,90,115,191,266,282,113,121,136
2130167,7,65535,89,223,142,123,362,273,236,208,89,116,190,268,285,114,121,138
2130196,7,65535,91,221,142,124,361,271,241,205,89,114,191,267,286,114,120,136
2130224,7,65535,90,218,142,123,360,271,239,207,92,116,192,267,286,117,123,136
2130252,8,65535,88,218,140,127,361,267,236,208,91,114,191,270,287,115,119,136
2130280,6,65535,89,219,144,126,361,268,239,210,92,114,191,267,287,113,119,136
2130308,8,65535,91,222,138,126,363,270,241,206,91,114,191,267,286,115,121,136
2130336,7,65535,89,220,140,129,363,270,240,209,90,114,189,265,282,116,122,137
2130364,7,65535,90,219,140,128,365,269,239,206,91,113,192,268,285,117,121,139
2130392,7,65535,93,220,138,126,362,269,239,206,89,115,192,268,290,116,119,135
2130420,8,65535,90,219,141,125,366,270,237,205,90,113,190,277,288,114,120,134
2130448,8,65535,88,220,142,125,363,267,240,208,92,114,190,270,285,114,121,136
2130476,8,65535,89,222,140,126,361,267,239,205,91,115,190,267,282,113,121,135
2130504,8,65535,88,218,139,126,363,271,239,204,90,113,190,269,284,116,122,135
2130533,8,65535,88,218,139,126,362,264,241,205,90,113,190,266,286,114,122,135
2130561,7,65535,92,217,141,125,360,262,234,204,87,112,189,266,281,116,119,136
2130589,7,65535,88,220,137,125,356,270,235,202,88,113,190,266,284,114,119,135
2130617,8,65535,88,218,143,122,360,268,235,201,88,110,189,270,286,116,121,136
2130645,9,65535,88,218,142,123,359,264,236,204,89,111,186,263,284,117,119,135
2130673,9,65535,86,217,137,123,350,268,234,204,90,114,190,262,280,115,124,135
2130701,9,65535,88,221,137,122,353,269,234,206,89,113,189,264,284,116,120,136
2130729,9,65535,91,218,140,124,354,268,238,207,89,112,191,267,285,115,121,135
2130757,8,65535,90,220,139,124,362,268,239,209,89,116,190,269,284,116,120,137
2130785,8,65535,90,221,142,125,361,271,240,210,92,118,191,269,283,116,120,134
2130813,8,65535,89,216,141,125,358,269,238,207,90,115,189,269,286,116,120,133
2130842,8,65535,91,216,141,124,364,266,240,210,90,115,188,265,283,115,121,133
2130870,8,65535,89,219,142,128,361,265,235,203,90,115,190,264,282,116,119,137
2130898,9,65535,89,217,139,127,361,265,238,203,88,112,191,266,287,117,119,135
2130926,9,65535,89,219,141,125,360,268,238,205,89,113,186,268,286,116,120,135
2130954,9,65535,90,219,138,123,360,270,235,206,89,115,190,270,285,114,120,134
2130982,8,65535,92,222,142,124,356,267,235,207,90,114,190,268,282,115,120,134
2131010,9,65535,91,218,141,129,361,266,238,207,92,112,188,263,281,114,120,136
2131038,9,65535,89,217,140,124,359,267,239,207,92,112,189,264,282,116,120,135
2131066,9,65535,92,214,140,124,361,264,238,204,88,115,194,269,285,116,121,135
2131094,10,65535,91,214,137,126,364,265,236,205,89,112,189,269,285,117,121,135
2131122,10,65535,89,218,139,127,363,265,240,203,88,112,190,272,287,115,121,135
2131150,9,65535,89,223,140,123,360,265,239,206,89,114,189,264,284,116,120,136
2131179,10,65535,86,219,140,125,359,271,240,203,90,113,189,270,285,116,121,136
2131207,9,65535,88,220,142,123,357,270,240,202,91,115,191,267,284,114,124,135
2131235,9,65535,89,219,140,128,361,266,239,203,89,114,192,267,285,114,122,135
2131263,9,65535,89,219,139,124,357,265,239,203,90,114,191,268,287,114,122,135
2131291,10,65535,85,215,141,124,362,265,239,205,91,114,188,267,286,115,120,136
2131319,10,65535,87,218,139,124,356,270,236,203,88,115,191,265,285,117,120,136
2131347,10,65535,88,219,140,124,361,269,240,202,89,114,189,268,286,114,120,134
2131375,9,65535,88,220,141,127,360,267,237,207,89,112,189,269,282,116,119,136
2131403,10,65535,89,217,142,124,360,265,235,204,92,114,186,266,283,114,121,133
2131431,10,65535,88,218,138,125,356,269,236,205,89,114,188,263,284,115,119,136
