17,13,13,10,14,15,15,11,0,18,59,88,19,20,12,17
16,12,13,12,9,17,19,12,0,19,57,90,17,18,14,13
15,13,16,11,11,14,17,9,0,16,57,86,16,19,17,13
17,15,17,12,12,17,16,10,0,19,59,90,17,18,12,15
17,13,17,12,13,12,17,9,0,17,55,90,16,21,14,15
19,13,15,13,11,16,19,7,0,16,58,89,19,21,15,15
23,15,21,14,13,14,16,9,0,17,58,90,16,20,15,12
21,18,20,13,14,19,15,13,0,22,59,90,17,23,15,15
25,17,22,15,13,20,17,11,0,8,62,92,19,19,10,15
24,19,22,12,13,18,20,13,0,21,63,93,15,22,17,18
27,22,27,13,15,18,16,11,0,14,62,93,15,18,14,12
29,23,24,17,16,20,17,9,0,19,60,95,23,20,12,14
24,24,25,18,16,19,16,12,0,21,63,94,18,18,16,16
28,25,28,19,18,22,18,9,0,20,63,96,19,22,16,17
27,24,28,18,19,22,18,15,0,22,60,96,19,21,20,15
28,23,28,19,17,23,19,13,0,22,62,92,19,23,17,14
27,25,27,21,20,23,23,15,0,24,65,93,16,25,18,13
26,25,29,20,19,22,22,15,0,24,64,96,20,23,16,13
27,27,30,25,18,23,22,14,0,19,62,94,23,22,19,14
30,26,29,26,19,24,24,15,0,26,64,93,21,22,15,16
25,27,28,25,22,27,25,18,0,19,68,96,20,19,18,18
27,29,28,26,21,25,27,20,0,26,64,96,25,27,20,14
26,31,26,27,22,24,28,19,0,28,63,95,17,27,19,17
27,29,28,27,22,24,31,14,0,25,65,96,22,22,16,17
24,29,31,31,26,24,30,20,0,29,68,93,33,25,16,17
23,28,30,32,22,25,31,16,0,28,67,96,20,22,18,18
23,29,32,32,25,30,32,19,0,26,70,96,30,25,19,15
21,25,28,28,23,27,32,18,0,29,66,97,21,23,19,17
21,25,32,30,29,32,35,21,0,35,68,95,26,23,22,16
26,31,28,30,19,25,32,19,0,20,65,101,29,26,27,6
28,27,21,32,33,35,41,25,0,39,62,100,27,25,11,19
24,28,27,31,25,29,39,22,0,37,70,98,25,24,22,12
17,27,27,27,29,28,33,19,0,41,67,92,29,20,17,17
21,25,31,28,20,30,34,18,0,36,68,98,27,22,19,17
21,23,30,21,23,29,31,19,0,32,69,97,24,28,21,15
21,25,28,28,26,29,30,19,0,36,68,93,23,26,19,18
22,26,30,29,25,30,33,19,0,35,71,98,27,26,19,16
23,28,30,28,26,31,31,19,0,33,66,98,27,27,22,15
22,28,31,28,23,31,32,21,0,36,65,100,28,27,24,14
21,27,32,28,25,32,36,16,0,34,67,98,30,25,22,15
20,27,32,28,24,30,34,20,0,30,64,97,23,21,17,16
19,25,30,27,23,30,33,18,0,29,63,96,24,23,22,15
23,27,33,27,25,30,31,20,0,29,70,96,27,26,20,18
22,24,27,28,23,29,34,18,0,33,65,97,27,25,19,17
26,27,28,31,26,32,32,18,0,32,68,97,24,27,21,19
25,26,28,26,23,26,34,21,0,28,68,98,27,24,20,15
22,28,32,29,25,28,35,20,0,30,68,98,24,23,19,17
21,28,28,27,24,29,34,19,0,34,67,97,27,22,20,14
25,30,31,30,22,30,30,19,0,32,69,98,27,25,21,19
19,27,32,30,25,28,31,19,0,36,67,102,26,27,23,13
23,28,29,30,25,31,33,19,0,33,65,100,23,25,19,14
21,27,30,28,26,30,35,21,0,31,68,98,27,25,21,17
21,27,32,30,22,25,35,22,0,31,69,97,27,20,18,16
24,29,32,31,24,29,34,21,0,31,69,98,27,22,18,15
26,29,34,28,25,24,35,20,0,35,66,98,24,25,18,16
22,28,30,27,26,31,30,18,0,31,68,94,25,23,19,16
22,25,33,26,26,33,33,18,0,31,64,96,26,23,19,15
26,27,28,26,28,29,33,19,0,32,67,99,28,24,21,13
25,28,32,27,24,30,30,18,0,32,70,97,24,25,18,16
22,30,31,29,25,29,31,21,0,33,67,96,24,20,23,15
27,31,29,30,28,29,34,20,0,35,70,98,23,24,19,15
25,30,31,28,27,30,32,21,0,30,65,97,27,21,20,16
29,26,30,29,24,27,30,18,0,30,65,99,24,22,15,18
23,27,28,30,29,31,31,18,0,32,65,99,22,24,18,22
25,28,30,30,27,29,28,19,0,30,68,97,27,21,18,15
23,27,29,27,27,30,29,17,0,31,67,98,25,25,20,16
24,28,29,29,26,29,31,17,0,34,69,96,23,27,20,15
26,28,28,27,25,31,30,19,0,34,67,98,27,23,22,16
27,29,33,29,27,30,31,19,0,35,64,97,23,22,19,17
25,28,29,27,23,30,28,16,0,31,64,95,26,22,22,15
27,26,32,25,25,25,28,19,0,34,66,96,25,24,17,15
25,29,29,28,24,27,26,17,0,31,67,93,24,22,20,14
25,29,27,29,27,31,31,20,0,30,62,98,25,22,20,18
26,28,31,28,26,28,31,19,0,32,65,96,24,25,22,16
27,30,34,28,26,30,34,21,0,32,70,95,24,25,18,16
25,24,32,29,28,31,28,16,0,33,65,100,24,23,17,16
24,28,30,29,28,30,31,18,0,28,65,99,24,23,20,15
26,26,35,27,29,29,31,18,0,33,70,95,23,26,19,19
23,29,27,30,30,32,33,20,0,32,68,96,22,24,25,14
24,26,28,30,28,28,33,20,0,37,70,98,27,24,18,15
24,26,28,27,26,27,34,19,0,29,67,97,26,25,20,15
20,28,27,32,27,29,31,20,0,31,65,95,26,22,20,16
21,26,28,29,28,25,35,21,0,37,65,97,25,24,17,13
21,21,29,29,24,28,30,19,0,36,69,97,25,21,22,16
23,30,30,29,26,33,34,21,0,34,71,99,24,23,21,15
25,33,28,29,25,31,34,20,0,30,69,97,27,24,21,15
23,29,28,25,26,29,30,18,0,30,67,98,24,24,18,15
26,32,26,28,25,29,29,19,0,34,66,96,24,23,19,16
23,23,31,28,21,33,33,19,0,32,68,98,27,23,21,16
23,25,31,27,20,29,30,18,0,32,65,99,22,25,20,17
22,26,34,29,26,31,32,18,0,31,66,96,25,25,21,17
22,23,31,28,25,33,32,18,0,35,69,99,27,26,20,15
25,25,31,27,24,31,30,19,0,28,69,95,29,24,17,15
25,25,28,30,25,31,32,21,0,35,69,96,25,23,22,17
25,24,30,25,25,28,32,18,0,34,58,97,23,22,22,13
27,25,28,29,25,26,33,19,0,31,67,93,32,22,16,15
20,26,30,31,21,32,23,23,0,35,69,97,27,25,17,25
20,22,32,27,26,32,32,18,0,35,67,96,24,25,22,17
22,28,28,31,27,28,32,21,0,37,68,94,27,23,21,19
